country,activeworkers,keystrokes ,mouseevents,dayoftheweek,hour
Armenia,0.0167152575,40.5902205488,29.0893660875,5,8
Armenia,0.0299047619,49.4169069344,33.8974595932,5,9
Armenia,0.0461251167,64.0159712753,43.1584541164,5,10
Armenia,0.0571428571,75.6978884656,46.7358718854,5,11
Armenia,0.067115903,84.0951713094,57.9915445942,5,12
Armenia,0.0707097934,88.1824084801,47.8266437033,5,13
Armenia,0.0730458221,96.0187160904,49.4656699638,5,14
Armenia,0.0741239892,99.0741332364,52.4473845042,5,15
Armenia,0.0711590296,108.8069570996,56.4362145462,5,16
Armenia,0.0673992674,100.667450398,55.7876369812,5,17
Armenia,0.0596585804,101.46101843,53.8274199429,5,18
Armenia,0.0526504942,87.8218515748,51.3227111771,5,19
Armenia,0.0473495058,89.1828827235,50.9195657105,5,20
Armenia,0.0478885894,89.4751040657,48.4892593109,5,21
Armenia,0.0425876011,88.2521521044,46.9569530526,5,22
Armenia,0.039083558,80.2413881194,47.083471149,5,23
Armenia,0.0343216532,77.7420539518,42.629550707,6,0
Armenia,0.0277628032,91.6218336944,44.3846934219,6,1
Armenia,0.0222821204,86.3859096571,44.5229066932,6,2
Armenia,0.0156334232,82.6502427666,39.1463768546,6,3
Armenia,0.0098972923,103.1195855498,34.0874846192,6,4
Armenia,0.0089569161,73.599543381,27.6593689536,6,5
Armenia,0.0091478697,58.713897922,27.262978845,6,6
Armenia,0.0090225564,60.1023332271,25.4218253033,6,7
Armenia,0.0107419712,64.4730624581,26.9321746278,6,8
Armenia,0.0126984127,66.7260882383,22.9534677397,6,9
Armenia,0.0168067227,75.1645375008,26.6328076371,6,10
Armenia,0.0247252747,108.8099214395,40.3191985379,6,11
Armenia,0.0315934066,100.7897697444,44.9315356526,6,12
Armenia,0.0352564103,98.8038307248,45.4697346314,6,13
Armenia,0.0383753501,95.2912787975,48.4597931884,6,14
Armenia,0.0382783883,93.0307536078,46.1800621279,6,15
Armenia,0.0403846154,92.8648985074,56.0346227154,6,16
Armenia,0.040018315,89.1854126203,53.9107852025,6,17
Armenia,0.0399267399,98.9087437054,57.9126131533,6,18
Armenia,0.0401098901,102.2661866927,54.4160056131,6,19
Armenia,0.0407509158,109.0718132267,51.5866703241,6,20
Armenia,0.0407509158,104.4809843373,49.369660611,6,21
Armenia,0.0403846154,114.4699094136,51.7059420943,6,22
Armenia,0.0357142857,116.0502774202,52.8744393961,6,23
Australia,0.0086563053,93.5651197578,45.50711311,0,0
Australia,0.0074513083,88.7830782312,39.6656395608,0,1
Australia,0.0065168208,92.3199716183,37.3766210302,0,2
Australia,0.0053118237,80.4792626143,40.6321202387,0,3
Australia,0.0051401635,72.2666288621,38.4353939313,0,4
Australia,0.0055823333,101.3279002893,40.5633545107,0,5
Australia,0.006270903,95.4174839362,39.1595140981,0,6
Australia,0.0097383435,99.9397850897,30.8230563243,0,7
Australia,0.0194029117,82.1673897805,29.9336212957,0,8
Australia,0.0242474916,112.0055275771,39.21058333,0,9
Australia,0.0273706473,131.0349928371,42.770113931,0,10
Australia,0.0290674798,133.6565119475,44.1547602784,0,11
Australia,0.0300757427,119.89104458,40.6992179177,0,12
Australia,0.0313545151,111.8646517074,43.7028872431,0,13
Australia,0.0335185914,126.6434623046,51.9334272562,0,14
Australia,0.0353383828,123.5515487867,54.3725746136,0,15
Australia,0.0346744049,124.2905628425,52.9386916041,0,16
Australia,0.0330759394,121.7093921165,53.0424785489,0,17
Australia,0.0280838088,123.3323832249,44.0056221306,0,18
Australia,0.0273460555,120.5708933821,47.6575464927,0,19
Australia,0.0269771788,133.273608228,53.2838737739,0,20
Australia,0.0271493213,149.7968180772,57.9506732183,0,21
Australia,0.0247147354,158.6890764103,62.2151664595,0,22
Australia,0.0201160732,142.7027431001,55.1016448052,0,23
Australia,0.0137959866,142.7266819886,47.8929684642,1,0
Australia,0.0110908912,124.4833093221,45.3510890927,1,1
Australia,0.009025182,116.9138030098,41.7899145157,1,2
Australia,0.0077710014,119.9831118777,34.4878073793,1,3
Australia,0.006492229,139.0541024276,37.6069286813,1,4
Australia,0.0066397797,127.3563403857,37.3459751324,1,5
Australia,0.0077464096,122.0012174307,37.6377477468,1,6
Australia,0.0111646665,102.2586970116,35.5830610274,1,7
Australia,0.0216653551,82.9221312454,31.7207673871,1,8
Australia,0.0286494196,106.2686293485,37.7389130229,1,9
Australia,0.0324119614,119.455672201,40.8874415376,1,10
Australia,0.0337645091,130.1311645328,41.9541621582,1,11
Australia,0.0341825693,117.8854656804,41.2017863545,1,12
Australia,0.0350186898,101.0660720317,39.5232745372,1,13
Australia,0.037846744,117.0329304227,47.9614919058,1,14
Australia,0.0390763329,126.2485111285,52.4229415165,1,15
Australia,0.0383631714,128.8632349627,54.4574277373,1,16
Australia,0.0365679717,124.7827290126,51.1589449987,1,17
Australia,0.0298790085,118.4521733901,43.0780119722,1,18
Australia,0.0281575841,119.5695274647,49.2265212263,1,19
Australia,0.0275919732,136.2321125221,52.3139511003,1,20
Australia,0.0272476884,143.1505728661,56.8975638102,1,21
Australia,0.0257967736,143.8811303628,62.8765392821,1,22
Australia,0.021788314,154.8389757677,56.26867243,1,23
Australia,0.0149763919,154.6851985089,50.1094162266,2,0
Australia,0.0115827267,114.1863349995,44.4843717298,2,1
Australia,0.0091235491,113.3013432869,45.6334991213,2,2
Australia,0.0086071218,111.8376790933,41.7733650506,2,3
Australia,0.0071316152,104.7776040874,41.4862422255,2,4
Australia,0.0068611056,107.0807539598,37.3441019225,2,5
Australia,0.0077955932,1910408.16074195,1910354.01336938,2,6
Australia,0.0122958883,1817227.70978787,1817161.85377715,2,7
Australia,0.0234851466,88.3992584555,31.1409116746,2,8
Australia,0.030149518,108.2548905348,38.1893048863,2,9
Australia,0.0338136927,128.8901876727,43.0648948621,2,10
Australia,0.034994098,130.0732991355,42.2528187394,2,11
Australia,0.0345760378,116.396906064,38.7756006456,2,12
Australia,0.0358548102,109.5348884897,39.6603597211,2,13
Australia,0.0384369467,120.8079032015,49.0190181163,2,14
Australia,0.0396911273,123.9152903891,50.3698552164,2,15
Australia,0.0383139878,122.0352526666,51.9770354913,2,16
Australia,0.0359531773,121.6172881078,48.5809757313,2,17
Australia,0.0304200275,117.4685552578,43.2864887543,2,18
Australia,0.0290182963,123.6116349868,48.2014123129,2,19
Australia,0.028944521,139.6871052448,49.0457411566,2,20
Australia,0.0285756443,151.5937782388,53.9793156663,2,21
Australia,0.0269771788,168.97130875,56.809208975,2,22
Australia,0.0214932127,166.5874579782,54.5751094113,2,23
Australia,0.0160092465,158.1322185008,49.8266173745,3,0
Australia,0.0124434389,138.0649162408,42.501112345,3,1
Australia,0.0102055873,124.0769361767,43.1121468717,3,2
Australia,0.0085579382,103.7377948517,43.7720470005,3,3
Australia,0.007377533,1773964.84462084,1773906.97484981,3,4
Australia,0.0065660043,85.8830006291,34.0502283502,3,5
Australia,0.0083120205,101.6708731422,31.8500981593,3,6
Australia,0.0136238442,94.3581245859,27.062573986,3,7
Australia,0.0247885107,91.8474670837,27.6099132394,3,8
Australia,0.0303462522,114.7313920304,36.6272867743,3,9
Australia,0.0333710407,130.5921924744,41.2723924276,3,10
Australia,0.034551446,132.4250709837,42.5736104671,3,11
Australia,0.0355105253,117.9463507452,39.1120062469,3,12
Australia,0.0362236868,108.10818568,38.8012463556,3,13
Australia,0.0383139878,128.5230588148,49.6036468815,3,14
Australia,0.0388550069,120.9382589167,50.9896375452,3,15
Australia,0.0383877631,119.8803226052,52.2224594051,3,16
Australia,0.0361499115,124.1164525448,50.0214757538,3,17
Australia,0.0311331891,118.045099912,42.5924912047,3,18
Australia,0.0281821759,121.9918162702,45.6568419699,3,19
Australia,0.0288215621,132.9201891957,49.2115851578,3,20
Australia,0.0292396223,151.4755765023,52.404308374,3,21
Australia,0.0272476884,151.3737553241,56.8026961674,3,22
Australia,0.0223293331,157.0915355452,54.0702184239,3,23
Australia,0.0164518985,148.6618624849,50.4535066549,4,0
Australia,0.0124434389,123.445084109,46.853593506,4,1
Australia,0.0096891599,126.976755041,44.7951741554,4,2
Australia,0.0084349793,117.8391354324,38.417506731,4,3
Australia,0.0075742672,106.9275665068,38.454675716,4,4
Australia,0.0068856974,104.9594185595,40.7147304037,4,5
Australia,0.0078939603,95.3080102289,32.4167922415,4,6
Australia,0.0122221129,95.4772180088,30.5107078218,4,7
Australia,0.0226490262,85.7002211924,29.447531665,4,8
Australia,0.0285756443,108.1040734308,38.4847496849,4,9
Australia,0.0311331891,129.9205391894,44.6246820771,4,10
Australia,0.0320922683,127.5498138695,44.6452273779,4,11
Australia,0.0324857368,117.3668947423,40.5591246253,4,12
Australia,0.0335923667,112.0986283519,40.2253031001,4,13
Australia,0.0361253197,121.6121425094,48.6331320912,4,14
Australia,0.0372319496,120.796899129,49.5414265574,4,15
Australia,0.0351662404,126.8173244644,52.8523140854,4,16
Australia,0.0320430848,113.7927550049,45.6343828655,4,17
Australia,0.0260580032,112.8934031544,41.639257432,4,18
Australia,0.0247068475,122.2868831177,44.4454916927,4,19
Australia,0.0243449308,137.1951790674,51.1689925374,4,20
Australia,0.0240312696,142.7058994329,55.951548471,4,21
Australia,0.0227965768,139.3979085328,51.2315037602,4,22
Australia,0.01848188,142.2843448919,52.5026245114,4,23
Australia,0.0141871351,120.004724727,45.162362051,5,0
Australia,0.0109057569,103.1304403359,40.7797216928,5,1
Australia,0.0085894899,105.0835874634,47.5203698363,5,2
Australia,0.0074072287,101.2089552649,41.2737248125,5,3
Australia,0.0063446783,107.4814097313,38.3797258804,5,4
Australia,0.006270903,109.1457335057,36.3761506196,5,5
Australia,0.0068119221,111.5032369427,36.0219921338,5,6
Australia,0.0076967621,98.8934536668,39.3447144551,5,7
Australia,0.0089996622,101.3445434071,35.1151014769,5,8
Australia,0.0099647734,99.3962258892,35.7245326388,5,9
Australia,0.0117502292,104.3039943362,33.8693647963,5,10
Australia,0.0130772572,110.2078374824,35.3922608764,5,11
Australia,0.0127877238,97.9546679705,38.5404873841,5,12
Australia,0.0129324905,112.469086579,39.8257196142,5,13
Australia,0.0138734739,110.3517188341,43.7463399883,5,14
Australia,0.0145731796,102.8207624139,43.9630094022,5,15
Australia,0.0152728852,125.7438921569,49.4930825091,5,16
Australia,0.0154659074,140.7482783811,47.0618478855,5,17
Australia,0.013969985,139.3836439992,48.4196897256,5,18
Australia,0.0140182406,134.5149323831,52.6721933272,5,19
Australia,0.0143801573,132.661515878,50.2194609634,5,20
Australia,0.0149272083,138.0638476336,50.6361485415,5,21
Australia,0.0133909183,130.7711875938,52.5658049919,5,22
Australia,0.011991507,117.6878476454,53.146308458,5,23
Australia,0.0093374511,105.3144976015,46.2270342003,6,0
Australia,0.0073107176,108.563626534,38.7829259046,6,1
Australia,0.0059174565,89.5793439412,38.6650436485,6,2
Australia,0.0050185784,96.6327674734,34.9835155163,6,3
Australia,0.0050167224,102.7352741673,37.9854892074,6,4
Australia,0.0044877672,92.3452836348,39.3484675246,6,5
Australia,0.004764054,87.8947631774,36.1723023248,6,6
Australia,0.0055823333,76.5944264571,33.4221546101,6,7
Australia,0.0064662452,106.3849772029,39.3555503713,6,8
Australia,0.0076967621,122.0787308632,39.5388932728,6,9
Australia,0.0090989573,127.3881052397,37.4763562382,6,10
Australia,0.0099596695,121.6436746839,45.3556467777,6,11
Australia,0.0111892583,116.5898112363,41.6347458841,6,12
Australia,0.0120253787,113.7670878294,43.0810088628,6,13
Australia,0.0123696636,119.1086635537,40.9700943863,6,14
Australia,0.0125172142,127.2647574197,42.8899052516,6,15
Australia,0.0128123156,126.7649167662,43.5556884405,6,16
Australia,0.0128614991,135.6078690263,43.6281453023,6,17
Australia,0.0126155813,129.2019915699,39.5739178445,6,18
Australia,0.0133041511,129.1597995077,38.8618163343,6,19
Australia,0.0148780248,121.1831430164,41.2341085479,6,20
Australia,0.0149272083,129.9262709888,42.2258129063,6,21
Australia,0.0134517018,134.7916000999,46.867062736,6,22
Australia,0.0112138501,119.5759317325,47.092865313,6,23
Austria,0.025147929,173.4445177928,95.5690145082,0,0
Austria,0.0221153846,140.1482645331,144.005422851,0,1
Austria,0.0232793522,118.0145331277,120.8385235257,0,2
Austria,0.0233516484,69.0096266307,155.7913517769,0,3
Austria,0.025198939,58.5987146187,116.3123748474,0,4
Austria,0.0308857809,47.8274844966,54.5193528202,0,5
Austria,0.0323639775,70.4849791877,67.6755249463,0,6
Austria,0.0436698718,75.5245394867,57.7005556719,0,7
Austria,0.0599547511,142.6341709466,51.040715543,0,8
Austria,0.0721153846,171.2327427526,60.929220657,0,9
Austria,0.0769230769,191.1872946061,73.4972006604,0,10
Austria,0.0809911243,164.4003348467,57.5656617507,0,11
Austria,0.0742835596,109.2349328674,67.5917849726,0,12
Austria,0.0735946746,121.871551197,67.3846456278,0,13
Austria,0.0706360947,145.3268852458,62.0224446488,0,14
Austria,0.0757918552,135.743971365,96.1473150232,0,15
Austria,0.0713757396,125.0411472267,107.8601888619,0,16
Austria,0.0720211161,126.8952393828,75.0427319146,0,17
Austria,0.0603846154,123.1075916596,66.2217385339,0,18
Austria,0.0596546311,165.2315313884,46.108790732,0,19
Austria,0.0592006033,141.5938952396,45.0977023451,0,20
Austria,0.0619230769,195.101632561,50.6490920857,0,21
Austria,0.0553375196,205.9857015242,58.2214602031,0,22
Austria,0.0407509158,185.4686602028,75.2847670064,0,23
Austria,0.0282451923,123.4155367318,91.1454003867,1,0
Austria,0.0270655271,110.3468816897,81.9834879406,1,1
Austria,0.0242165242,157.5622928923,143.0865369815,1,2
Austria,0.025887574,116.2205483405,126.3096392496,1,3
Austria,0.0265567766,173.8445848596,150.9922242572,1,4
Austria,0.0276442308,124.0113265694,68.8136773169,1,5
Austria,0.0309065934,160.2665758504,93.0861600701,1,6
Austria,0.0317725753,111.1097992916,57.0535707033,1,7
Austria,0.045,138.2523003232,56.9199998307,1,8
Austria,0.0565828402,183.4903907007,54.5769415464,1,9
Austria,0.063239645,182.3163837486,57.3869665412,1,10
Austria,0.0684171598,187.7161636247,59.0578936937,1,11
Austria,0.0625,130.2792293376,47.8144249394,1,12
Austria,0.0680473373,144.7410015512,49.7551769192,1,13
Austria,0.063239645,175.1682746825,59.7446714295,1,14
Austria,0.0610207101,155.000206226,60.796257692,1,15
Austria,0.0654585799,146.9162002888,57.1674269469,1,16
Austria,0.0635792779,173.6870567246,58.2587787921,1,17
Austria,0.0560556465,148.1128705018,55.0142609596,1,18
Austria,0.0543478261,160.4563546372,44.499990372,1,19
Austria,0.062099359,142.419999473,45.7883430024,1,20
Austria,0.0596546311,201.915562683,52.8421345989,1,21
Austria,0.0501672241,210.2141436133,51.544682435,1,22
Austria,0.0379807692,202.6334274957,49.4135693219,1,23
Austria,0.0264423077,188.019599757,100.466873307,2,0
Austria,0.0216346154,154.7593323343,128.9136530137,2,1
Austria,0.020979021,115.6409863946,99.687585034,2,2
Austria,0.0216346154,143.3561904762,113.0836507937,2,3
Austria,0.0207100592,118.2463809524,98.1194761905,2,4
Austria,0.0241758242,74.4120724039,97.4304941337,2,5
Austria,0.0258097166,81.8136252364,85.9165420931,2,6
Austria,0.033530572,93.129611195,80.0831125787,2,7
Austria,0.0407692308,147.2858388661,67.7247483223,2,8
Austria,0.0499260355,180.8569397932,57.1702327876,2,9
Austria,0.0618401207,153.8374439313,55.1609710022,2,10
Austria,0.0676775148,198.6251180148,56.7263208613,2,11
Austria,0.0625942685,164.4655714901,62.1324843895,2,12
Austria,0.0618401207,145.8594264997,57.4956954056,2,13
Austria,0.0636094675,156.3232386774,63.6437906776,2,14
Austria,0.0643491124,167.4436419707,68.2436292151,2,15
Austria,0.0667420814,151.2527343852,64.5254232271,2,16
Austria,0.0688461538,126.7474152178,60.9780532412,2,17
Austria,0.0662393162,142.1384922537,53.4158315316,2,18
Austria,0.0546757164,135.5066891356,52.0616708698,2,19
Austria,0.061760355,149.3079821225,50.9690995255,2,20
Austria,0.0561840121,179.4256307179,63.9295004238,2,21
Austria,0.052413273,257.0948379248,72.4620197698,2,22
Austria,0.0406468531,205.9360747181,57.1361353045,2,23
Austria,0.0326923077,106.6039761753,65.1744098803,3,0
Austria,0.0253846154,177.1006052926,78.5644408268,3,1
Austria,0.0192307692,219.0225529101,108.5308641975,3,2
Austria,0.0192307692,81.2169172932,129.8848370927,3,3
Austria,0.0225752508,120.0540798091,94.4885504773,3,4
Austria,0.0246153846,69.8647562582,81.2112363482,3,5
Austria,0.0222355769,63.3752922365,55.2686313686,3,6
Austria,0.0293269231,69.363356567,48.3466028385,3,7
Austria,0.0408653846,124.8991637765,44.3095771221,3,8
Austria,0.0510204082,154.0376752422,61.6004899563,3,9
Austria,0.0580693816,174.2352040767,54.8371471137,3,10
Austria,0.0671191554,184.5375969754,55.1747624723,3,11
Austria,0.0622171946,172.8943803656,66.992724107,3,12
Austria,0.0619230769,157.5889686252,57.5630988352,3,13
Austria,0.0665384615,157.9286379302,70.1588213535,3,14
Austria,0.0663650075,183.1112519943,66.4427607591,3,15
Austria,0.0637254902,147.6287194266,65.050433673,3,16
Austria,0.0576923077,150.2622311033,53.8591273654,3,17
Austria,0.057299843,156.5376355373,54.2294585325,3,18
Austria,0.0502354788,158.1184021117,48.4765273948,3,19
Austria,0.0496153846,164.8197741835,62.8793475451,3,20
Austria,0.0569073783,174.9354588665,55.6824349651,3,21
Austria,0.0484775641,190.3197282728,64.1285352493,3,22
Austria,0.0384615385,199.3590580504,65.6787808285,3,23
Austria,0.0299145299,171.8053085859,90.0939440884,4,0
Austria,0.0269230769,100.9962572844,87.6610257798,4,1
Austria,0.0238095238,100.1878302253,85.9024370691,4,2
Austria,0.0248868778,123.0600030921,175.8671485261,4,3
Austria,0.0211538462,147.2662716369,123.6191104647,4,4
Austria,0.0232371795,64.3381909407,102.8448276047,4,5
Austria,0.0254120879,64.4972832723,61.3506501832,4,6
Austria,0.0311965812,98.5050561785,65.2624027341,4,7
Austria,0.0343934911,161.9096573352,62.3023054804,4,8
Austria,0.0516591252,186.7740066074,52.4765653544,4,9
Austria,0.0588235294,181.0727098604,54.6921843988,4,10
Austria,0.064479638,162.8581017829,51.0490469607,4,11
Austria,0.0576923077,179.1915193277,58.1145671796,4,12
Austria,0.0533751962,134.5645717661,49.92756884,4,13
Austria,0.0526923077,138.8916743683,71.0846788697,4,14
Austria,0.0561840121,151.3443656836,55.4241942984,4,15
Austria,0.0550527903,150.2657022975,57.003595897,4,16
Austria,0.0544189853,137.1925331828,51.1105405893,4,17
Austria,0.046474359,148.235518742,59.3516718113,4,18
Austria,0.0527823241,132.9638498944,46.0784318401,4,19
Austria,0.0544871795,210.8344120043,64.0296492526,4,20
Austria,0.0546757164,220.1637651175,52.7272744074,4,21
Austria,0.0516826923,213.6572039421,66.1720298988,4,22
Austria,0.0384615385,244.8151553189,74.7690641416,4,23
Austria,0.0305429864,157.2309680539,51.473320745,5,0
Austria,0.0236013986,85.1909803922,55.9370378151,5,1
Austria,0.0208333333,71.8090699007,41.9741915438,5,2
Austria,0.02090301,88.832410283,62.6639406487,5,3
Austria,0.0245726496,144.8240173276,127.6376360925,5,4
Austria,0.0247252747,85.3301853118,129.3136461283,5,5
Austria,0.0253496503,85.0077723339,92.1159610814,5,6
Austria,0.0256410256,70.5847348639,89.5205119499,5,7
Austria,0.025987526,121.9088010677,60.2087493557,5,8
Austria,0.0304878049,148.2015707398,65.1266162185,5,9
Austria,0.0352564103,125.7447447794,48.028652078,5,10
Austria,0.0353309481,217.4252546845,58.6810821605,5,11
Austria,0.0350098619,204.8011928179,58.116235315,5,12
Austria,0.0389676113,100.282789592,42.1367521589,5,13
Austria,0.0379924953,161.912358117,57.145408946,5,14
Austria,0.0397157191,162.0244325057,66.9595547289,5,15
Austria,0.0417348609,138.9394986556,66.5476073437,5,16
Austria,0.0492788462,192.2967372973,61.461864259,5,17
Austria,0.044599018,158.2309011576,62.1138991335,5,18
Austria,0.0446153846,139.3332709662,68.7698230507,5,19
Austria,0.0484615385,161.2233212956,72.2406242757,5,20
Austria,0.0476762821,179.4318618624,70.2743237944,5,21
Austria,0.0447409733,186.7004731211,57.6629438327,5,22
Austria,0.0343406593,185.2550241675,60.6979684414,5,23
Austria,0.0271883289,119.182119846,53.4758626843,6,0
Austria,0.0234113712,122.4438582251,159.8610569986,6,1
Austria,0.0216346154,66.1970622373,80.2796474057,6,2
Austria,0.0232793522,63.9750857168,114.6241614867,6,3
Austria,0.02090301,51.9467724813,79.9191280243,6,4
