country,local_dayoftheweek,local_hour,percent_activity,active_contractors,total_contractors
Cambodia,6,15,0.0864197531,1.5555555556,18
Cambodia,6,16,0.0895061728,1.6111111111,18
Cambodia,6,17,0.0909090909,1.6363636364,18
Cambodia,6,18,0.0714285714,1.2857142857,18
Cambodia,6,19,0.0732323232,1.3181818182,18
Cambodia,6,20,0.0740740741,1.3333333333,18
Cambodia,6,21,0.0857142857,1.5428571429,18
Cambodia,6,22,0.0825396825,1.4857142857,18
Cambodia,6,23,0.0708812261,1.275862069,18
Cameroon,0,0,0.037037037,1.1481481481,31
Cameroon,0,1,0.0416666667,1.2916666667,31
Cameroon,0,2,0.0419354839,1.3,31
Cameroon,0,3,0.0360531309,1.1176470588,31
Cameroon,0,4,0.0397022333,1.2307692308,31
Cameroon,0,5,0.0391705069,1.2142857143,31
Cameroon,0,6,0.0322580645,1,31
Cameroon,0,7,0.0394265233,1.2222222222,31
Cameroon,0,8,0.0376344086,1.1666666667,31
Cameroon,0,9,0.0410557185,1.2727272727,31
Cameroon,0,10,0.0407470289,1.2631578947,31
Cameroon,0,11,0.0406732118,1.2608695652,31
Cameroon,0,12,0.0372208437,1.1538461538,31
Cameroon,0,13,0.0362903226,1.125,31
Cameroon,0,14,0.0414746544,1.2857142857,31
Cameroon,0,15,0.0403225806,1.25,31
Cameroon,0,16,0.0399385561,1.2380952381,31
Cameroon,0,17,0.039049236,1.2105263158,31
Cameroon,0,18,0.0378681627,1.1739130435,31
Cameroon,0,19,0.0368663594,1.1428571429,31
Cameroon,0,20,0.0418160096,1.2962962963,31
Cameroon,0,21,0.0500848896,1.5526315789,31
Cameroon,0,22,0.0551971326,1.7111111111,31
Cameroon,0,23,0.0569663693,1.7659574468,31
Cameroon,1,0,0.0537634409,1.6666666667,31
Cameroon,1,1,0.0492359932,1.5263157895,31
Cameroon,1,2,0.0456989247,1.4166666667,31
Cameroon,1,3,0.0362903226,1.125,31
Cameroon,1,4,0.0347394541,1.0769230769,31
Cameroon,1,5,0.0359801489,1.1153846154,31
Cameroon,1,6,0.0456989247,1.4166666667,31
Cameroon,1,7,0.0752688172,2.3333333333,31
Cameroon,1,8,0.0942441493,2.9215686275,31
Cameroon,1,9,0.1043643264,3.2352941176,31
Cameroon,1,10,0.0904490829,2.8039215686,31
Cameroon,1,11,0.0803159974,2.4897959184,31
Cameroon,1,12,0.0768702814,2.3829787234,31
Cameroon,1,13,0.0732526882,2.2708333333,31
Cameroon,1,14,0.0745967742,2.3125,31
Cameroon,1,15,0.0709677419,2.2,31
Cameroon,1,16,0.0638297872,1.9787234043,31
Cameroon,1,17,0.0569663693,1.7659574468,31
Cameroon,1,18,0.0564516129,1.75,31
Cameroon,1,19,0.0527143981,1.6341463415,31
Cameroon,1,20,0.0483870968,1.5,31
Cameroon,1,21,0.0586510264,1.8181818182,31
Cameroon,1,22,0.0757077024,2.3469387755,31
Cameroon,1,23,0.0750620347,2.3269230769,31
Cameroon,2,0,0.0657811512,2.0392156863,31
Cameroon,2,1,0.0510752688,1.5833333333,31
Cameroon,2,2,0.0475382003,1.4736842105,31
Cameroon,2,3,0.0433179724,1.3428571429,31
Cameroon,2,4,0.0443548387,1.375,31
Cameroon,2,5,0.0385015609,1.1935483871,31
Cameroon,2,6,0.0524193548,1.625,31
Cameroon,2,7,0.086240948,2.6734693878,31
Cameroon,2,8,0.1106894371,3.431372549,31
Cameroon,2,9,0.1122828784,3.4807692308,31
Cameroon,2,10,0.0986717268,3.0588235294,31
Cameroon,2,11,0.0909677419,2.82,31
Cameroon,2,12,0.0868486352,2.6923076923,31
Cameroon,2,13,0.0833333333,2.5833333333,31
Cameroon,2,14,0.0823610158,2.5531914894,31
Cameroon,2,15,0.0605661619,1.8775510204,31
Cameroon,2,16,0.0540135034,1.6744186047,31
Cameroon,2,17,0.0462074978,1.4324324324,31
Cameroon,2,18,0.0483870968,1.5,31
Cameroon,2,19,0.05,1.55,31
Cameroon,2,20,0.0551971326,1.7111111111,31
Cameroon,2,21,0.0610098177,1.8913043478,31
Cameroon,2,22,0.0752688172,2.3333333333,31
Cameroon,2,23,0.073074391,2.2653061224,31
Cameroon,3,0,0.0584677419,1.8125,31
Cameroon,3,1,0.0537634409,1.6666666667,31
Cameroon,3,2,0.0427201395,1.3243243243,31
Cameroon,3,3,0.0395421436,1.2258064516,31
Cameroon,3,4,0.0403225806,1.25,31
Cameroon,3,5,0.043381535,1.3448275862,31
Cameroon,3,6,0.0520527859,1.6136363636,31
Cameroon,3,7,0.0860215054,2.6666666667,31
Cameroon,3,8,0.1054590571,3.2692307692,31
Cameroon,3,9,0.1066997519,3.3076923077,31
Cameroon,3,10,0.101201771,3.137254902,31
Cameroon,3,11,0.0860215054,2.6666666667,31
Cameroon,3,12,0.0885515497,2.7450980392,31
Cameroon,3,13,0.0831265509,2.5769230769,31
Cameroon,3,14,0.08285895,2.568627451,31
Cameroon,3,15,0.0740037951,2.2941176471,31
Cameroon,3,16,0.0658064516,2.04,31
Cameroon,3,17,0.0581910183,1.8039215686,31
Cameroon,3,18,0.0542210021,1.6808510638,31
Cameroon,3,19,0.0535346603,1.6595744681,31
Cameroon,3,20,0.0535346603,1.6595744681,31
Cameroon,3,21,0.0671494404,2.0816326531,31
Cameroon,3,22,0.0815939279,2.5294117647,31
Cameroon,3,23,0.0841239722,2.6078431373,31
Cameroon,4,0,0.0686341798,2.1276595745,31
Cameroon,4,1,0.0546984572,1.6956521739,31
Cameroon,4,2,0.0454545455,1.4090909091,31
Cameroon,4,3,0.0414746544,1.2857142857,31
Cameroon,4,4,0.0372208437,1.1538461538,31
Cameroon,4,5,0.0456062291,1.4137931034,31
Cameroon,4,6,0.0551782683,1.7105263158,31
Cameroon,4,7,0.0833333333,2.5833333333,31
Cameroon,4,8,0.0998759305,3.0961538462,31
Cameroon,4,9,0.1058064516,3.28,31
Cameroon,4,10,0.0986717268,3.0588235294,31
Cameroon,4,11,0.0874689826,2.7115384615,31
Cameroon,4,12,0.0851612903,2.64,31
Cameroon,4,13,0.0832258065,2.58,31
Cameroon,4,14,0.0777988615,2.4117647059,31
Cameroon,4,15,0.0750620347,2.3269230769,31
Cameroon,4,16,0.0658602151,2.0416666667,31
Cameroon,4,17,0.0566161949,1.7551020408,31
Cameroon,4,18,0.0542210021,1.6808510638,31
Cameroon,4,19,0.0518934081,1.6086956522,31
Cameroon,4,20,0.0497896213,1.5434782609,31
Cameroon,4,21,0.0591397849,1.8333333333,31
Cameroon,4,22,0.0725806452,2.25,31
Cameroon,4,23,0.0756823821,2.3461538462,31
Cameroon,5,0,0.0666199158,2.0652173913,31
Cameroon,5,1,0.0514592934,1.5952380952,31
Cameroon,5,2,0.0441426146,1.3684210526,31
Cameroon,5,3,0.0433467742,1.34375,31
Cameroon,5,4,0.0403225806,1.25,31
Cameroon,5,5,0.0437788018,1.3571428571,31
Cameroon,5,6,0.0542521994,1.6818181818,31
Cameroon,5,7,0.0882159315,2.7346938776,31
Cameroon,5,8,0.1029776675,3.1923076923,31
Cameroon,5,9,0.1029776675,3.1923076923,31
Cameroon,5,10,0.0923466161,2.862745098,31
Cameroon,5,11,0.0843672457,2.6153846154,31
Cameroon,5,12,0.0834914611,2.5882352941,31
Cameroon,5,13,0.0858064516,2.66,31
Cameroon,5,14,0.082226439,2.5490196078,31
Cameroon,5,15,0.0789993417,2.4489795918,31
Cameroon,5,16,0.0651744569,2.0204081633,31
Cameroon,5,17,0.0532633158,1.6511627907,31
Cameroon,5,18,0.0516129032,1.6,31
Cameroon,5,19,0.0510127532,1.5813953488,31
Cameroon,5,20,0.0494623656,1.5333333333,31
Cameroon,5,21,0.0508960573,1.5777777778,31
Cameroon,5,22,0.0544354839,1.6875,31
Cameroon,5,23,0.0690322581,2.14,31
Cameroon,6,0,0.0664516129,2.06,31
Cameroon,6,1,0.0574350905,1.7804878049,31
Cameroon,6,2,0.0440597954,1.3658536585,31
Cameroon,6,3,0.0396313364,1.2285714286,31
Cameroon,6,4,0.0382317802,1.1851851852,31
Cameroon,6,5,0.0378681627,1.1739130435,31
Cameroon,6,6,0.0442396313,1.3714285714,31
Cameroon,6,7,0.0573476703,1.7777777778,31
Cameroon,6,8,0.0684660961,2.1224489796,31
Cameroon,6,9,0.0789993417,2.4489795918,31
Cameroon,6,10,0.079943899,2.4782608696,31
Cameroon,6,11,0.0672614962,2.085106383,31
Cameroon,6,12,0.0624123422,1.9347826087,31
Cameroon,6,13,0.0544802867,1.6888888889,31
Cameroon,6,14,0.0555555556,1.7222222222,31
Cameroon,6,15,0.0498533724,1.5454545455,31
Cameroon,6,16,0.0426944972,1.3235294118,31
Cameroon,6,17,0.0408602151,1.2666666667,31
Cameroon,6,18,0.0505376344,1.5666666667,31
Cameroon,6,19,0.0456989247,1.4166666667,31
Cameroon,6,20,0.045943304,1.4242424242,31
Cameroon,6,21,0.0459677419,1.425,31
Cameroon,6,22,0.0525345622,1.6285714286,31
Cameroon,6,23,0.0522803115,1.6206896552,31
Canada,0,0,0.0100554107,11.8653846154,1180
Canada,0,1,0.0082953064,9.7884615385,1180
Canada,0,2,0.007464146,8.8076923077,1180
Canada,0,3,0.0067470665,7.9615384615,1180
Canada,0,4,0.0058996089,6.9615384615,1180
Canada,0,5,0.0061929596,7.3076923077,1180
Canada,0,6,0.0072685789,8.5769230769,1180
Canada,0,7,0.0098924381,11.6730769231,1180
Canada,0,8,0.0138852673,16.3846153846,1180
Canada,0,9,0.0180573664,21.3076923077,1180
Canada,0,10,0.020648631,24.3653846154,1180
Canada,0,11,0.0219850065,25.9423076923,1180
Canada,0,12,0.0230280313,27.1730769231,1180
Canada,0,13,0.0237288136,28,1180
Canada,0,14,0.0240221643,28.3461538462,1180
Canada,0,15,0.0240710561,28.4038461538,1180
Canada,0,16,0.0225880052,26.6538461538,1180
Canada,0,17,0.0215123859,25.3846153846,1180
Canada,0,18,0.0198011734,23.3653846154,1180
Canada,0,19,0.017910691,21.1346153846,1180
Canada,0,20,0.01660691,19.5961538462,1180
Canada,0,21,0.0150260756,17.7307692308,1180
Canada,0,22,0.0134126467,15.8269230769,1180
Canada,0,23,0.0123207301,14.5384615385,1180
Canada,1,0,0.0115547588,13.6346153846,1180
Canada,1,1,0.0110658409,13.0576923077,1180
Canada,1,2,0.010756193,12.6923076923,1180
Canada,1,3,0.0106095176,12.5192307692,1180
Canada,1,4,0.0112777053,13.3076923077,1180
Canada,1,5,0.0130541069,15.4038461538,1180
Canada,1,6,0.0165580183,19.5384615385,1180
Canada,1,7,0.0237940026,28.0769230769,1180
Canada,1,8,0.0337353325,39.8076923077,1180
Canada,1,9,0.0417209909,49.2307692308,1180
Canada,1,10,0.047327249,55.8461538462,1180
Canada,1,11,0.0491688396,58.0192307692,1180
Canada,1,12,0.0500488918,59.0576923077,1180
Canada,1,13,0.0508637549,60.0192307692,1180
Canada,1,14,0.0489732725,57.7884615385,1180
Canada,1,15,0.0462516297,54.5769230769,1180
Canada,1,16,0.0412157757,48.6346153846,1180
Canada,1,17,0.0358539765,42.3076923077,1180
Canada,1,18,0.0310788787,36.6730769231,1180
Canada,1,19,0.0285365059,33.6730769231,1180
Canada,1,20,0.0270208605,31.8846153846,1180
Canada,1,21,0.0239732725,28.2884615385,1180
Canada,1,22,0.0204204694,24.0961538462,1180
Canada,1,23,0.0177314211,20.9230769231,1180
Canada,2,0,0.0150586701,17.7692307692,1180
Canada,2,1,0.0134126467,15.8269230769,1180
Canada,2,2,0.0124837027,14.7307692308,1180
Canada,2,3,0.0127281617,15.0192307692,1180
Canada,2,4,0.0127933507,15.0961538462,1180
Canada,2,5,0.014178618,16.7307692308,1180
Canada,2,6,0.0191166884,22.5576923077,1180
Canada,2,7,0.0272816167,32.1923076923,1180
Canada,2,8,0.037190352,43.8846153846,1180
Canada,2,9,0.0452900913,53.4423076923,1180
Canada,2,10,0.0508311604,59.9807692308,1180
Canada,2,11,0.0539113429,63.6153846154,1180
Canada,2,12,0.0555736636,65.5769230769,1180
Canada,2,13,0.0548076923,64.6730769231,1180
Canada,2,14,0.0522164276,61.6153846154,1180
Canada,2,15,0.0491199478,57.9615384615,1180
Canada,2,16,0.0436114733,51.4615384615,1180
Canada,2,17,0.0368644068,43.5,1180
Canada,2,18,0.0329856584,38.9230769231,1180
Canada,2,19,0.0290906128,34.3269230769,1180
Canada,2,20,0.0280312907,33.0769230769,1180
Canada,2,21,0.025994133,30.6730769231,1180
Canada,2,22,0.0223761408,26.4038461538,1180
Canada,2,23,0.0191492829,22.5961538462,1180
Canada,3,0,0.0161831812,19.0961538462,1180
Canada,3,1,0.0140808344,16.6153846154,1180
Canada,3,2,0.0130541069,15.4038461538,1180
Canada,3,3,0.012565189,14.8269230769,1180
Canada,3,4,0.0130215124,15.3653846154,1180
Canada,3,5,0.0152542373,18,1180
Canada,3,6,0.0199315515,23.5192307692,1180
Canada,3,7,0.0284876141,33.6153846154,1180
Canada,3,8,0.0381518905,45.0192307692,1180
Canada,3,9,0.0463820078,54.7307692308,1180
Canada,3,10,0.0518252934,61.1538461538,1180
Canada,3,11,0.0548239896,64.6923076923,1180
Canada,3,12,0.0549869622,64.8846153846,1180
Canada,3,13,0.0552966102,65.25,1180
Canada,3,14,0.0533898305,63,1180
Canada,3,15,0.0505704042,59.6730769231,1180
Canada,3,16,0.0450456323,53.1538461538,1180
Canada,3,17,0.0371414602,43.8269230769,1180
Canada,3,18,0.0331975228,39.1730769231,1180
Canada,3,19,0.0305247718,36.0192307692,1180
Canada,3,20,0.0280964798,33.1538461538,1180
Canada,3,21,0.0260919166,30.7884615385,1180
Canada,3,22,0.0235169492,27.75,1180
Canada,3,23,0.0195567145,23.0769230769,1180
Canada,4,0,0.0161994785,19.1153846154,1180
Canada,4,1,0.0139667536,16.4807692308,1180
Canada,4,2,0.0132496741,15.6346153846,1180
Canada,4,3,0.012809648,15.1153846154,1180
Canada,4,4,0.0130704042,15.4230769231,1180
Canada,4,5,0.0148956975,17.5769230769,1180
Canada,4,6,0.0193448501,22.8269230769,1180
Canada,4,7,0.0280801825,33.1346153846,1180
Canada,4,8,0.037190352,43.8846153846,1180
Canada,4,9,0.04589309,54.1538461538,1180
Canada,4,10,0.0508963494,60.0576923077,1180
Canada,4,11,0.0530801825,62.6346153846,1180
Canada,4,12,0.0543187744,64.0961538462,1180
Canada,4,13,0.0540580183,63.7884615385,1180
Canada,4,14,0.0521838331,61.5769230769,1180
Canada,4,15,0.0482398957,56.9230769231,1180
Canada,4,16,0.0429595828,50.6923076923,1180
Canada,4,17,0.0356095176,42.0192307692,1180
Canada,4,18,0.031029987,36.6153846154,1180
Canada,4,19,0.0282594524,33.3461538462,1180
Canada,4,20,0.027672751,32.6538461538,1180
Canada,4,21,0.0254237288,30,1180
Canada,4,22,0.0215449804,25.4230769231,1180
Canada,4,23,0.0180410691,21.2884615385,1180
Canada,5,0,0.014863103,17.5384615385,1180
Canada,5,1,0.0135267275,15.9615384615,1180
Canada,5,2,0.0130378096,15.3846153846,1180
Canada,5,3,0.0125162973,14.7692307692,1180
Canada,5,4,0.0128259452,15.1346153846,1180
Canada,5,5,0.0141297262,16.6730769231,1180
Canada,5,6,0.0188722295,22.2692307692,1180
Canada,5,7,0.0264178618,31.1730769231,1180
Canada,5,8,0.0353976532,41.7692307692,1180
Canada,5,9,0.0427314211,50.4230769231,1180
Canada,5,10,0.0464308996,54.7884615385,1180
Canada,5,11,0.0483050847,57,1180
Canada,5,12,0.0487777053,57.5576923077,1180
Canada,5,13,0.0477509778,56.3461538462,1180
Canada,5,14,0.0460397653,54.3269230769,1180
Canada,5,15,0.0432366362,51.0192307692,1180
Canada,5,16,0.036920371,43.5660377358,1180
Canada,5,17,0.0301087304,35.5283018868,1180
Canada,5,18,0.025407739,29.9811320755,1180
Canada,5,19,0.0227694276,26.8679245283,1180
Canada,5,20,0.020754717,24.4905660377,1180
Canada,5,21,0.018835945,22.2264150943,1180
Canada,5,22,0.0163895107,19.3396226415,1180
Canada,5,23,0.0139110969,16.4150943396,1180
Canada,6,0,0.0118324272,13.9622641509,1180
Canada,6,1,0.0098017269,11.5660377358,1180
Canada,6,2,0.0086024944,10.1509433962,1180
Canada,6,3,0.0078030061,9.2075471698,1180
Canada,6,4,0.0068596098,8.0943396226,1180
Canada,6,5,0.006987528,8.2452830189,1180
Canada,6,6,0.0081867605,9.6603773585,1180
Canada,6,7,0.0108410617,12.7924528302,1180
Canada,6,8,0.0144227694,17.0188679245,1180
Canada,6,9,0.0173808762,20.5094339623,1180
Canada,6,10,0.0196834026,23.2264150943,1180
Canada,6,11,0.0209785737,24.7547169811,1180
Canada,6,12,0.0221138471,26.0943396226,1180
Canada,6,13,0.0213143588,25.1509433962,1180
Canada,6,14,0.0210745123,24.8679245283,1180
Canada,6,15,0.0208986249,24.6603773585,1180
Canada,6,16,0.0194435561,22.9433962264,1180
Canada,6,17,0.0181643748,21.4339622642,1180
Canada,6,18,0.0169491525,20,1180
Canada,6,19,0.0170291014,20.0943396226,1180
Canada,6,20,0.0172099087,20.3076923077,1180
Canada,6,21,0.0154461145,18.2264150943,1180
Canada,6,22,0.0140645372,16.5961538462,1180
Canada,6,23,0.0118644068,14,1180
Cayman Islands,0,0,0.3333333333,1,3
Cayman Islands,0,1,0.3333333333,1,3
Cayman Islands,0,2,0.3333333333,1,3
Cayman Islands,0,3,0.3333333333,1,3
Cayman Islands,0,4,0.3333333333,1,3
Cayman Islands,0,5,0.3333333333,1,3
Cayman Islands,0,6,0.3333333333,1,3
Cayman Islands,0,7,0.3333333333,1,3
Cayman Islands,0,8,0.3333333333,1,3
Cayman Islands,0,9,0.3333333333,1,3
Cayman Islands,0,10,0.3333333333,1,3
Cayman Islands,0,11,0.3333333333,1,3
Cayman Islands,0,12,0.3333333333,1,3
Cayman Islands,0,13,0.3333333333,1,3
Cayman Islands,0,14,0.3333333333,1,3
Cayman Islands,0,15,0.3333333333,1,3
Cayman Islands,0,16,0.3333333333,1,3
Cayman Islands,0,17,0.3333333333,1,3
Cayman Islands,0,18,0.3333333333,1,3
Cayman Islands,0,19,0.4166666667,1.25,3
Cayman Islands,0,20,0.3333333333,1,3
Cayman Islands,0,21,0.3333333333,1,3
Cayman Islands,0,22,0.3333333333,1,3
Cayman Islands,0,23,0.3333333333,1,3
Cayman Islands,1,0,0.3333333333,1,3
Cayman Islands,1,1,0.3333333333,1,3
Cayman Islands,1,2,0.3333333333,1,3
Cayman Islands,1,3,0.3666666667,1.1,3
Cayman Islands,1,4,0.3333333333,1,3
Cayman Islands,1,5,0.3333333333,1,3
Cayman Islands,1,6,0.3333333333,1,3
Cayman Islands,1,7,0.3333333333,1,3
Cayman Islands,1,8,0.3333333333,1,3
Cayman Islands,1,9,0.3333333333,1,3
Cayman Islands,1,15,0.3333333333,1,3
Cayman Islands,1,16,0.3333333333,1,3
Cayman Islands,1,17,0.3333333333,1,3
Cayman Islands,1,18,0.3333333333,1,3
Cayman Islands,1,20,0.3333333333,1,3
Cayman Islands,1,21,0.3333333333,1,3
Cayman Islands,1,22,0.3333333333,1,3
Cayman Islands,2,0,0.3333333333,1,3
Cayman Islands,2,1,0.3333333333,1,3
Cayman Islands,2,2,0.3333333333,1,3
Cayman Islands,2,3,0.3333333333,1,3
Cayman Islands,2,4,0.3333333333,1,3
Cayman Islands,2,5,0.3333333333,1,3
Cayman Islands,2,9,0.3333333333,1,3
Cayman Islands,2,16,0.3333333333,1,3
Cayman Islands,2,17,0.3333333333,1,3
Cayman Islands,2,18,0.3333333333,1,3
Cayman Islands,2,19,0.3333333333,1,3
Cayman Islands,2,20,0.3888888889,1.1666666667,3
Cayman Islands,2,21,0.3333333333,1,3
Cayman Islands,2,22,0.3333333333,1,3
Cayman Islands,2,23,0.3333333333,1,3
Cayman Islands,3,0,0.3333333333,1,3
Cayman Islands,3,1,0.3333333333,1,3
Cayman Islands,3,2,0.3333333333,1,3
Cayman Islands,3,3,0.3333333333,1,3
Cayman Islands,3,4,0.3333333333,1,3
Cayman Islands,3,5,0.3333333333,1,3
Cayman Islands,3,7,0.3333333333,1,3
Cayman Islands,3,12,0.3333333333,1,3
Cayman Islands,3,13,0.3333333333,1,3
Cayman Islands,3,15,0.3333333333,1,3
Cayman Islands,3,16,0.3333333333,1,3
Cayman Islands,3,17,0.3333333333,1,3
Cayman Islands,3,18,0.3333333333,1,3
Cayman Islands,3,19,0.3333333333,1,3
Cayman Islands,3,20,0.3333333333,1,3
Cayman Islands,3,21,0.3333333333,1,3
Cayman Islands,3,22,0.3333333333,1,3
Cayman Islands,4,0,0.3333333333,1,3
Cayman Islands,4,1,0.3333333333,1,3
Cayman Islands,4,2,0.3333333333,1,3
Cayman Islands,4,3,0.3333333333,1,3
Cayman Islands,4,4,0.3333333333,1,3
Cayman Islands,4,5,0.3333333333,1,3
Cayman Islands,4,6,0.3333333333,1,3
Cayman Islands,4,8,0.3333333333,1,3
Cayman Islands,4,9,0.3333333333,1,3
Cayman Islands,4,10,0.3333333333,1,3
Cayman Islands,4,11,0.3333333333,1,3
Cayman Islands,4,12,0.3333333333,1,3
Cayman Islands,4,13,0.3333333333,1,3
Cayman Islands,4,14,0.3333333333,1,3
Cayman Islands,4,15,0.3333333333,1,3
Cayman Islands,4,16,0.3333333333,1,3
Cayman Islands,4,17,0.3333333333,1,3
Cayman Islands,4,18,0.3333333333,1,3
Cayman Islands,4,19,0.3333333333,1,3
Cayman Islands,4,20,0.3333333333,1,3
Cayman Islands,4,21,0.3333333333,1,3
Cayman Islands,4,22,0.3333333333,1,3
Cayman Islands,4,23,0.3333333333,1,3
Cayman Islands,5,1,0.3333333333,1,3
Cayman Islands,5,2,0.3333333333,1,3
Cayman Islands,5,3,0.3333333333,1,3
Cayman Islands,5,4,0.3333333333,1,3
Cayman Islands,5,5,0.3333333333,1,3
Cayman Islands,5,6,0.3333333333,1,3
Cayman Islands,5,7,0.3333333333,1,3
Cayman Islands,5,8,0.3333333333,1,3
Cayman Islands,5,11,0.3333333333,1,3
Cayman Islands,5,12,0.3333333333,1,3
Cayman Islands,5,13,0.3333333333,1,3
Cayman Islands,5,14,0.3333333333,1,3
Cayman Islands,5,16,0.3333333333,1,3
Cayman Islands,5,17,0.3333333333,1,3
Cayman Islands,5,18,0.3333333333,1,3
Cayman Islands,5,19,0.3333333333,1,3
Cayman Islands,5,20,0.3333333333,1,3
Cayman Islands,5,21,0.3333333333,1,3
Cayman Islands,5,22,0.3333333333,1,3
Cayman Islands,5,23,0.3333333333,1,3
Cayman Islands,6,0,0.3333333333,1,3
Cayman Islands,6,1,0.3333333333,1,3
Cayman Islands,6,2,0.3333333333,1,3
Cayman Islands,6,3,0.3333333333,1,3
Cayman Islands,6,4,0.3333333333,1,3
Cayman Islands,6,5,0.3333333333,1,3
Cayman Islands,6,6,0.3333333333,1,3
Cayman Islands,6,7,0.3333333333,1,3
Cayman Islands,6,8,0.3333333333,1,3
Cayman Islands,6,10,0.3333333333,1,3
Cayman Islands,6,11,0.3333333333,1,3
Cayman Islands,6,12,0.3333333333,1,3
Cayman Islands,6,13,0.3333333333,1,3
Cayman Islands,6,14,0.3333333333,1,3
Cayman Islands,6,15,0.3333333333,1,3
Cayman Islands,6,16,0.3333333333,1,3
Cayman Islands,6,17,0.3333333333,1,3
Cayman Islands,6,18,0.3333333333,1,3
Cayman Islands,6,19,0.3333333333,1,3
Cayman Islands,6,20,0.3333333333,1,3
Cayman Islands,6,21,0.3333333333,1,3
Cayman Islands,6,22,0.3333333333,1,3
Cayman Islands,6,23,0.3333333333,1,3
Chile,0,0,0.0250463822,1.2272727273,49
Chile,0,1,0.022675737,1.1111111111,49
Chile,0,2,0.0204081633,1,49
Chile,0,3,0.0204081633,1,49
Chile,0,4,0.0204081633,1,49
Chile,0,5,0.0204081633,1,49
Chile,0,6,0.0204081633,1,49
Chile,0,7,0.0285714286,1.4,49
Chile,0,8,0.0272108844,1.3333333333,49
Chile,0,9,0.0333333333,1.6333333333,49
Chile,0,10,0.0329163924,1.6129032258,49
Chile,0,11,0.0321428571,1.575,49
Chile,0,12,0.0323129252,1.5833333333,49
Chile,0,13,0.0338345865,1.6578947368,49
Chile,0,14,0.0350601779,1.7179487179,49
Chile,0,15,0.0368480726,1.8055555556,49
Chile,0,16,0.0392857143,1.925,49
Chile,0,17,0.0364037507,1.7837837838,49
Chile,0,18,0.0402792696,1.9736842105,49
Chile,0,19,0.0380584666,1.8648648649,49
Chile,0,20,0.0320699708,1.5714285714,49
Chile,0,21,0.0322580645,1.5806451613,49
Chile,0,22,0.0266875981,1.3076923077,49
Chile,0,23,0.0265306122,1.3,49
Chile,1,0,0.0255102041,1.25,49
Chile,1,1,0.022675737,1.1111111111,49
Chile,1,2,0.0204081633,1,49
Chile,1,3,0.0408163265,2,49
Chile,1,4,0.0204081633,1,49
Chile,1,5,0.0204081633,1,49
Chile,1,6,0.0204081633,1,49
Chile,1,7,0.0302343159,1.4814814815,49
Chile,1,8,0.0368342459,1.8048780488,49
Chile,1,9,0.0416666667,2.0416666667,49
Chile,1,10,0.0465306122,2.28,49
Chile,1,11,0.0518367347,2.54,49
Chile,1,12,0.0541441066,2.6530612245,49
Chile,1,13,0.0559183673,2.74,49
Chile,1,14,0.0580232093,2.8431372549,49
Chile,1,15,0.0608163265,2.98,49
Chile,1,16,0.0612244898,3,49
Chile,1,17,0.0535714286,2.625,49
Chile,1,18,0.0399478941,1.9574468085,49
Chile,1,19,0.0398208064,1.9512195122,49
Chile,1,20,0.0388252862,1.9024390244,49
Chile,1,21,0.0397697541,1.9487179487,49
Chile,1,22,0.0381310419,1.8684210526,49
Chile,1,23,0.0336458908,1.6486486486,49
Chile,2,0,0.0298833819,1.4642857143,49
Chile,2,1,0.0214285714,1.05,49
Chile,2,2,0.0218658892,1.0714285714,49
Chile,2,3,0.0222634508,1.0909090909,49
Chile,2,4,0.022675737,1.1111111111,49
Chile,2,5,0.0216836735,1.0625,49
Chile,2,6,0.0241874528,1.1851851852,49
Chile,2,7,0.0306122449,1.5,49
Chile,2,8,0.0390794616,1.914893617,49
Chile,2,9,0.0467032967,2.2884615385,49
Chile,2,10,0.0510204082,2.5,49
Chile,2,11,0.0600470958,2.9423076923,49
Chile,2,12,0.0608320251,2.9807692308,49
Chile,2,13,0.056122449,2.75,49
Chile,2,14,0.0568227291,2.7843137255,49
Chile,2,15,0.0635792779,3.1153846154,49
Chile,2,16,0.0628571429,3.08,49
Chile,2,17,0.0549770929,2.693877551,49
Chile,2,18,0.0461401952,2.2608695652,49
Chile,2,19,0.0515306122,2.525,49
Chile,2,20,0.0477736549,2.3409090909,49
Chile,2,21,0.0460269214,2.2553191489,49
Chile,2,22,0.0425170068,2.0833333333,49
Chile,2,23,0.0368342459,1.8048780488,49
Chile,3,0,0.0274725275,1.3461538462,49
Chile,3,1,0.0255102041,1.25,49
Chile,3,2,0.0238095238,1.1666666667,49
Chile,3,3,0.0249433107,1.2222222222,49
Chile,3,4,0.0233236152,1.1428571429,49
Chile,3,5,0.0204081633,1,49
Chile,3,6,0.0236305048,1.1578947368,49
Chile,3,7,0.025974026,1.2727272727,49
