DOW,Hour,Country,Workers,Key,Mouse,Segments
Sun,22,Madagascar,2,8353,3445,71
Sun,23,Madagascar,2,6279,2902,50
Mon,0,Madagascar,2,5350,3158,55
Mon,1,Madagascar,3,4008,2152,43
Mon,2,Madagascar,3,2404,513,35
Mon,3,Madagascar,1,0,0,12
Mon,4,Madagascar,2,28,65,16
Mon,5,Madagascar,2,22,71,15
Mon,6,Madagascar,4,963,1819,30
Mon,7,Madagascar,4,4072,1956,29
Mon,8,Madagascar,5,2567,1155,40
Mon,9,Madagascar,5,16040,1189,54
Mon,10,Madagascar,6,19170,3173,82
Mon,11,Madagascar,5,6660,3394,63
Mon,12,Madagascar,6,11004,5565,79
Mon,13,Madagascar,6,11967,3199,72
Mon,14,Madagascar,6,8405,2650,72
Mon,15,Madagascar,6,18945,4412,110
Mon,16,Madagascar,6,12823,5206,102
Mon,17,Madagascar,5,4420,3124,57
Mon,18,Madagascar,5,11009,4141,71
Mon,19,Madagascar,6,19566,3780,76
Mon,20,Madagascar,7,20071,4064,89
Mon,21,Madagascar,6,21075,4471,91
Mon,22,Madagascar,4,12292,3516,71
Mon,23,Madagascar,4,15048,6555,81
Tue,0,Madagascar,3,10869,8850,85
Tue,1,Madagascar,3,5180,11528,75
Tue,2,Madagascar,3,420,11752,55
Tue,3,Madagascar,2,1,10719,47
Tue,4,Madagascar,1,0,11123,42
Tue,5,Madagascar,1,0,11135,42
Tue,6,Madagascar,2,2706,12769,65
Tue,7,Madagascar,3,4023,12235,63
Tue,8,Madagascar,3,4805,7701,56
Tue,9,Madagascar,4,7344,3693,82
Tue,10,Madagascar,5,15001,4249,115
Tue,11,Madagascar,5,23856,5497,122
Tue,12,Madagascar,5,20337,5263,127
Tue,13,Madagascar,6,14016,3709,110
Tue,14,Madagascar,5,29109,5525,138
Tue,15,Madagascar,5,37262,7221,153
Tue,16,Madagascar,4,22923,6464,120
Tue,17,Madagascar,4,20062,4373,113
Tue,18,Madagascar,4,25286,6851,146
Tue,19,Madagascar,4,21180,4230,112
Tue,20,Madagascar,5,7860,1917,77
Tue,21,Madagascar,4,13376,2263,83
Tue,22,Madagascar,4,24559,2737,91
Tue,23,Madagascar,3,13261,3443,107
Wed,0,Madagascar,2,2537,12900,81
Wed,1,Madagascar,1,131,18533,77
Wed,2,Madagascar,1,3,17313,73
Wed,3,Madagascar,1,0,17408,66
Wed,4,Madagascar,1,0,16173,66
Wed,5,Madagascar,1,0,15490,66
Wed,6,Madagascar,2,1814,15865,82
Wed,7,Madagascar,5,3444,14254,85
Wed,8,Madagascar,5,25254,11271,127
Wed,9,Madagascar,5,24215,3732,124
Wed,10,Madagascar,4,18251,5047,185
Wed,11,Madagascar,7,36345,8176,199
Wed,12,Madagascar,7,23338,8043,131
Wed,13,Madagascar,6,10155,5591,117
Wed,14,Madagascar,6,16057,7702,132
Wed,15,Madagascar,6,32070,9975,172
Wed,16,Madagascar,5,26732,12589,173
Wed,17,Madagascar,4,22885,11082,190
Wed,18,Madagascar,4,26749,7927,146
Wed,19,Madagascar,4,28137,5089,152
Wed,20,Madagascar,4,36152,5479,128
Wed,21,Madagascar,6,33814,7486,167
Wed,22,Madagascar,5,37291,8504,152
Wed,23,Madagascar,3,13120,9932,104
Thu,0,Madagascar,2,7897,14734,98
Thu,1,Madagascar,1,997,16379,70
Thu,2,Madagascar,1,288,16338,67
Thu,3,Madagascar,1,0,15247,59
Thu,4,Madagascar,1,0,13731,54
Thu,5,Madagascar,3,1600,16261,72
Thu,6,Madagascar,3,1320,14566,71
Thu,7,Madagascar,3,3115,13256,67
Thu,8,Madagascar,5,4775,9818,78
Thu,9,Madagascar,8,26692,9056,122
Thu,10,Madagascar,8,19735,9822,182
Thu,11,Madagascar,7,17956,6644,148
Thu,12,Madagascar,6,22426,6838,106
Thu,13,Madagascar,7,12057,1998,92
Thu,14,Madagascar,7,22063,4053,158
Thu,15,Madagascar,7,23286,6405,146
Thu,16,Madagascar,6,17018,10295,129
Thu,17,Madagascar,3,17611,8241,111
Thu,18,Madagascar,4,15761,2635,86
Thu,19,Madagascar,5,18352,3113,94
Thu,20,Madagascar,3,11079,3585,59
Thu,21,Madagascar,3,12149,4552,73
Thu,22,Madagascar,2,7292,3839,41
Thu,23,Madagascar,3,6346,3133,50
Fri,0,Madagascar,3,3928,4807,41
Fri,1,Madagascar,3,1367,4491,45
Fri,2,Madagascar,3,2188,3773,26
Fri,3,Madagascar,3,1899,1211,33
Fri,4,Madagascar,3,761,928,21
Fri,5,Madagascar,2,590,597,24
Fri,6,Madagascar,3,1808,1685,35
Fri,7,Madagascar,4,5916,1241,33
Fri,8,Madagascar,9,8941,4366,84
Fri,9,Madagascar,7,14439,4897,95
Fri,10,Madagascar,8,20541,6221,114
Fri,11,Madagascar,7,21191,6139,137
Fri,12,Madagascar,5,28651,7941,111
Fri,13,Madagascar,6,19330,3158,113
Fri,14,Madagascar,6,19088,4064,123
Fri,15,Madagascar,7,24866,4586,128
Fri,16,Madagascar,4,21353,5838,128
Fri,17,Madagascar,4,16517,6382,128
Fri,18,Madagascar,3,22375,4592,128
Fri,19,Madagascar,3,16121,2794,107
Fri,20,Madagascar,3,10150,1749,98
Fri,21,Madagascar,4,12233,2792,100
Fri,22,Madagascar,4,11760,3831,98
Fri,23,Madagascar,3,5249,1627,56
Sat,0,Madagascar,3,5948,3208,43
Sat,1,Madagascar,3,1739,2897,28
Sat,2,Madagascar,4,100,3032,21
Sat,3,Madagascar,1,0,2879,12
Sat,4,Madagascar,1,0,2873,12
Sat,5,Madagascar,1,0,2966,12
Sat,6,Madagascar,4,573,3261,30
Sat,7,Madagascar,3,4273,5109,37
Sat,8,Madagascar,6,5529,4347,61
Sat,9,Madagascar,7,8495,3784,73
Sat,10,Madagascar,5,5538,2250,90
Sat,11,Madagascar,5,8179,2352,81
Sat,12,Madagascar,2,6018,931,44
Sat,13,Madagascar,3,9361,2325,73
Sat,14,Madagascar,3,5582,5188,77
Sat,15,Madagascar,2,6692,4603,74
Sat,16,Madagascar,2,3783,3042,84
Sat,17,Madagascar,2,19249,4843,90
Sat,18,Madagascar,3,11986,3238,102
Sat,19,Madagascar,4,11015,4110,98
Sat,20,Madagascar,4,15071,6243,107
Sat,21,Madagascar,3,17689,8359,124
Sat,22,Madagascar,3,12118,9793,105
Sat,23,Madagascar,2,6592,7903,65
Sun,19,Malawi,1,535,172,6
Sun,20,Malawi,1,7,92,2
Mon,4,Malawi,1,1,1,1
Tue,12,Malawi,1,2,4,7
Tue,13,Malawi,1,1,7,7
Tue,14,Malawi,1,372,10,6
Tue,15,Malawi,1,0,0,1
Tue,22,Malawi,1,1,1,1
Tue,23,Malawi,1,6,6,27
Wed,18,Malawi,1,1,34,4
Wed,19,Malawi,1,1,110,10
Wed,20,Malawi,1,2,148,11
Wed,21,Malawi,1,2,19,9
Wed,22,Malawi,1,93,77,6
Thu,15,Malawi,1,61,67,19
Thu,16,Malawi,1,3,231,15
Thu,17,Malawi,1,0,121,5
Thu,18,Malawi,1,2,23,7
Thu,21,Malawi,1,1,148,7
Thu,22,Malawi,1,38,227,10
Thu,23,Malawi,1,1,153,8
Fri,0,Malawi,1,0,57,2
Fri,10,Malawi,1,74,56,14
Fri,14,Malawi,1,1,6,6
Fri,15,Malawi,1,525,279,6
Fri,16,Malawi,1,767,157,6
Fri,17,Malawi,1,364,60,2
Fri,21,Malawi,1,2,14,8
Sun,0,Malaysia,67,295530,105923,2343
Sun,1,Malaysia,58,254902,86848,2015
Sun,2,Malaysia,52,225847,71257,1744
Sun,3,Malaysia,44,161482,56387,1397
Sun,4,Malaysia,38,130647,41189,1236
Sun,5,Malaysia,36,94558,33287,1015
Sun,6,Malaysia,33,98421,27419,962
Sun,7,Malaysia,33,105775,25153,874
Sun,8,Malaysia,41,116010,30109,1055
Sun,9,Malaysia,49,155658,42155,1233
Sun,10,Malaysia,56,139092,40044,1386
Sun,11,Malaysia,61,173236,54167,1572
Sun,12,Malaysia,65,166238,48526,1483
Sun,13,Malaysia,61,166666,53137,1677
Sun,14,Malaysia,64,202638,73304,1935
Sun,15,Malaysia,67,228611,83314,2232
Sun,16,Malaysia,68,240868,91893,2368
Sun,17,Malaysia,63,259386,91361,2288
Sun,18,Malaysia,66,257004,83869,2098
Sun,19,Malaysia,62,215607,79424,2025
Sun,20,Malaysia,60,226817,87343,2231
Sun,21,Malaysia,67,315264,109633,2589
Sun,22,Malaysia,68,408100,128665,2651
Sun,23,Malaysia,74,404398,120422,2448
Mon,0,Malaysia,64,348493,107193,2291
Mon,1,Malaysia,61,296727,90744,2022
Mon,2,Malaysia,54,208702,71115,1689
Mon,3,Malaysia,42,183708,62092,1463
Mon,4,Malaysia,39,154998,47980,1237
Mon,5,Malaysia,33,108449,35596,1034
Mon,6,Malaysia,34,86996,24125,911
Mon,7,Malaysia,33,101272,25201,1091
Mon,8,Malaysia,49,129663,27868,1038
Mon,9,Malaysia,57,293985,73339,1725
Mon,10,Malaysia,65,301380,94917,2239
Mon,11,Malaysia,66,303355,101914,2317
Mon,12,Malaysia,69,264161,82025,2183
Mon,13,Malaysia,66,284884,71103,2063
Mon,14,Malaysia,65,358620,98325,2556
Mon,15,Malaysia,67,405451,126832,2928
Mon,16,Malaysia,69,360621,121376,2676
Mon,17,Malaysia,66,338148,115470,2558
Mon,18,Malaysia,68,261118,94696,2251
Mon,19,Malaysia,72,203825,79048,2073
Mon,20,Malaysia,72,228281,80733,2121
Mon,21,Malaysia,73,346992,118483,2570
Mon,22,Malaysia,77,450011,143396,2892
Mon,23,Malaysia,75,512598,156835,2880
Tue,0,Malaysia,67,461233,131619,2497
Tue,1,Malaysia,59,380548,95477,1982
Tue,2,Malaysia,56,298992,84916,1719
Tue,3,Malaysia,55,229259,66948,1392
Tue,4,Malaysia,46,189967,52404,1011
Tue,5,Malaysia,36,125991,35231,738
Tue,6,Malaysia,35,97548,23699,644
Tue,7,Malaysia,41,113667,22826,900
Tue,8,Malaysia,52,209610,46458,1509
Tue,9,Malaysia,59,296793,87794,2039
Tue,10,Malaysia,65,375444,114260,2689
Tue,11,Malaysia,65,345985,117113,2867
Tue,12,Malaysia,70,331445,91721,2688
Tue,13,Malaysia,67,349916,90320,2587
Tue,14,Malaysia,76,469993,125791,3046
Tue,15,Malaysia,71,474530,146884,3193
Tue,16,Malaysia,72,443656,146675,3037
Tue,17,Malaysia,73,382206,128663,2955
Tue,18,Malaysia,68,341658,108690,2475
Tue,19,Malaysia,71,215654,84096,2192
Tue,20,Malaysia,78,289976,104910,2509
Tue,21,Malaysia,76,390486,136409,2990
Tue,22,Malaysia,74,534572,157263,3356
Tue,23,Malaysia,71,604865,167185,3272
Wed,0,Malaysia,68,533786,137853,2979
Wed,1,Malaysia,58,436946,123097,2600
Wed,2,Malaysia,54,375324,111975,2162
Wed,3,Malaysia,51,319030,86771,1826
Wed,4,Malaysia,46,236768,67204,1338
Wed,5,Malaysia,39,177778,45380,987
Wed,6,Malaysia,39,100379,22011,810
Wed,7,Malaysia,43,155123,28322,1097
Wed,8,Malaysia,47,225713,46078,1572
Wed,9,Malaysia,54,370804,96386,2441
Wed,10,Malaysia,66,431077,123440,2906
Wed,11,Malaysia,64,418014,116497,2908
Wed,12,Malaysia,62,375059,101222,2789
Wed,13,Malaysia,64,351447,92002,2665
Wed,14,Malaysia,67,435784,122228,2945
Wed,15,Malaysia,67,482619,147264,3166
Wed,16,Malaysia,68,413090,145451,3128
Wed,17,Malaysia,67,332512,125304,2722
Wed,18,Malaysia,64,269969,90750,2263
Wed,19,Malaysia,63,212549,84878,2061
Wed,20,Malaysia,67,263731,98811,2371
Wed,21,Malaysia,75,450003,134255,3065
Wed,22,Malaysia,78,609712,169043,3374
Wed,23,Malaysia,77,673669,188385,3551
Thu,0,Malaysia,69,554223,152534,3155
Thu,1,Malaysia,63,434276,133202,2779
Thu,2,Malaysia,52,377518,111565,2287
Thu,3,Malaysia,45,293636,87846,1770
Thu,4,Malaysia,39,245529,67995,1335
Thu,5,Malaysia,35,189961,50501,1032
Thu,6,Malaysia,42,120930,25307,812
Thu,7,Malaysia,49,147992,32429,1163
Thu,8,Malaysia,51,221192,52954,1650
Thu,9,Malaysia,59,303293,89664,2125
Thu,10,Malaysia,64,376156,115588,2766
Thu,11,Malaysia,63,380457,120635,2925
Thu,12,Malaysia,60,325391,96488,2760
Thu,13,Malaysia,69,384754,101758,2863
Thu,14,Malaysia,71,448034,127305,3124
Thu,15,Malaysia,72,465009,152471,3263
Thu,16,Malaysia,72,473036,151256,3221
Thu,17,Malaysia,74,339675,138606,2983
Thu,18,Malaysia,73,299056,110072,2606
Thu,19,Malaysia,71,241646,99009,2265
Thu,20,Malaysia,80,291406,111805,2702
Thu,21,Malaysia,80,407961,146801,3245
Thu,22,Malaysia,75,570230,173222,3439
Thu,23,Malaysia,83,659421,174320,3492
Fri,0,Malaysia,72,571314,150527,3162
Fri,1,Malaysia,57,448433,121282,2609
Fri,2,Malaysia,51,347268,103375,2284
Fri,3,Malaysia,44,258702,85094,1820
Fri,4,Malaysia,42,197896,65409,1352
Fri,5,Malaysia,40,155309,47187,1039
Fri,6,Malaysia,45,118082,30116,908
Fri,7,Malaysia,53,159027,34766,1228
Fri,8,Malaysia,56,183575,47994,1606
Fri,9,Malaysia,65,338683,102556,2336
Fri,10,Malaysia,72,428079,127502,3078
Fri,11,Malaysia,69,423671,124911,3027
Fri,12,Malaysia,70,350098,99682,2686
Fri,13,Malaysia,69,381042,89458,2642
Fri,14,Malaysia,75,474711,126217,3128
Fri,15,Malaysia,79,493504,151394,3483
Fri,16,Malaysia,79,437670,144197,3196
Fri,17,Malaysia,78,380144,141443,2985
Fri,18,Malaysia,72,286499,104651,2489
Fri,19,Malaysia,73,226080,90457,2157
Fri,20,Malaysia,73,222052,88157,2319
Fri,21,Malaysia,70,350165,114833,2817
Fri,22,Malaysia,78,501500,145327,3235
Fri,23,Malaysia,81,545060,154174,3197
Sat,0,Malaysia,69,493732,133612,2935
Sat,1,Malaysia,65,399142,119501,2749
Sat,2,Malaysia,57,317312,101820,2367
Sat,3,Malaysia,48,258687,73692,1996
Sat,4,Malaysia,48,193653,48615,1523
Sat,5,Malaysia,40,168990,39553,1239
Sat,6,Malaysia,38,135665,32722,1053
Sat,7,Malaysia,43,116892,27559,1090
Sat,8,Malaysia,46,132867,35576,1139
Sat,9,Malaysia,58,188878,51592,1503
Sat,10,Malaysia,61,247204,73691,1877
Sat,11,Malaysia,64,256214,79170,2095
Sat,12,Malaysia,62,239614,71691,1870
Sat,13,Malaysia,59,241734,68413,2006
Sat,14,Malaysia,69,267489,87928,2304
Sat,15,Malaysia,68,314092,98000,2505
Sat,16,Malaysia,73,312885,107821,2526
Sat,17,Malaysia,75,263939,93086,2441
Sat,18,Malaysia,74,223919,87923,2038
Sat,19,Malaysia,66,191581,77963,1834
Sat,20,Malaysia,63,240682,86654,2028
Sat,21,Malaysia,70,294389,100248,2334
Sat,22,Malaysia,75,284581,111159,2477
Sat,23,Malaysia,71,332261,112677,2415
Mon,17,Maldives,1,229,570,7
Mon,19,Maldives,1,9,121,3
Mon,20,Maldives,1,507,909,4
Mon,23,Maldives,1,172,69,4
Tue,0,Maldives,1,2083,1722,6
Tue,1,Maldives,1,278,90,8
Tue,2,Maldives,1,95,367,7
Tue,3,Maldives,1,23,164,8
Tue,4,Maldives,1,292,921,7
Wed,15,Maldives,1,17,132,4
Wed,16,Maldives,1,285,259,4
Wed,19,Maldives,1,102,19,4
Wed,21,Maldives,1,58,310,4
Wed,22,Maldives,1,1045,1106,6
Wed,23,Maldives,1,196,58,4
Thu,10,Maldives,1,1,1,2
Thu,11,Maldives,1,706,480,6
Thu,12,Maldives,1,59,356,6
Thu,15,Maldives,1,12,144,4
Thu,20,Maldives,1,317,1017,15
Thu,21,Maldives,1,349,699,8
Fri,0,Maldives,1,1,105,5
Fri,1,Maldives,1,,,1
Fri,10,Maldives,1,120,90,4
Fri,11,Maldives,2,434,562,13
Fri,12,Maldives,1,591,316,6
Fri,13,Maldives,1,148,43,5
Fri,14,Maldives,1,44,87,5
Fri,15,Maldives,1,38,188,5
Fri,16,Maldives,1,1,1,2
Sat,0,Maldives,1,1,1,3
Sat,10,Maldives,1,426,226,7
Sat,11,Maldives,1,361,118,2
Sat,14,Maldives,1,557,315,8
Sat,15,Maldives,1,190,114,4
Sun,0,Malta,2,488,374,21
Sun,1,Malta,1,29,47,7
Sun,2,Malta,1,292,267,12
Sun,3,Malta,1,874,154,7
Sun,4,Malta,1,12,18,4
Sun,5,Malta,1,1,1,5
Sun,6,Malta,1,673,320,14
Sun,7,Malta,1,2936,1014,25
Sun,8,Malta,1,5229,1551,43
Sun,9,Malta,1,7816,3227,67
Sun,10,Malta,1,5985,2127,58
Sun,11,Malta,1,1971,728,30
Sun,12,Malta,1,226,244,12
Sun,13,Malta,2,1942,739,13
Sun,14,Malta,2,1118,658,12
Sun,15,Malta,3,798,582,13
Sun,16,Malta,4,2486,898,15
Sun,17,Malta,2,1921,305,10
Sun,18,Malta,1,1003,125,4
Sun,19,Malta,1,700,80,4
Sun,20,Malta,2,2196,249,17
Sun,21,Malta,2,2503,888,23
Sun,22,Malta,1,3086,1626,51
Sun,23,Malta,1,2656,1678,43
Mon,0,Malta,1,757,532,27
Mon,1,Malta,1,101,285,6
Mon,2,Malta,1,492,363,12
Mon,3,Malta,1,352,358,5
Mon,6,Malta,1,1,29,5
Mon,7,Malta,1,142,121,3
Mon,8,Malta,2,2,2,5
Mon,9,Malta,2,460,252,12
Mon,10,Malta,1,172,110,3
Mon,11,Malta,2,1912,285,11
Mon,12,Malta,2,451,176,10
Mon,13,Malta,2,2564,272,21
Mon,14,Malta,2,2035,299,7
Mon,15,Malta,1,1694,316,6
Mon,16,Malta,3,2814,682,27
Mon,17,Malta,4,4316,550,36
Mon,18,Malta,4,4388,1482,32
Mon,19,Malta,2,1234,684,28
Mon,20,Malta,4,1712,913,42
Mon,21,Malta,5,4455,1816,60
Mon,22,Malta,4,4217,1200,38
Mon,23,Malta,1,1339,174,9
Tue,0,Malta,1,392,687,17
Tue,1,Malta,1,741,473,12
Tue,2,Malta,1,82,268,6
Tue,3,Malta,1,157,234,6
Tue,4,Malta,1,93,137,12
Tue,6,Malta,1,566,99,8
Tue,7,Malta,1,23,23,2
Tue,8,Malta,1,24,253,14
Tue,11,Malta,2,1083,87,18
Tue,12,Malta,1,1585,880,19
Tue,13,Malta,1,988,804,19
Tue,14,Malta,2,1861,684,39
Tue,15,Malta,2,5415,1394,55
Tue,16,Malta,3,4364,1080,40
Tue,17,Malta,3,2996,810,25
Tue,18,Malta,3,1626,665,34
Tue,19,Malta,2,3883,729,25
Tue,20,Malta,2,4511,437,11
Tue,21,Malta,2,4608,1423,20
Tue,22,Malta,2,484,194,19
Tue,23,Malta,2,1677,1334,26
Wed,0,Malta,3,5022,1414,48
Wed,1,Malta,1,1929,1178,28
Wed,2,Malta,1,428,214,8
Wed,6,Malta,1,160,78,5
Wed,7,Malta,2,2947,600,23
Wed,8,Malta,1,97,254,5
Wed,9,Malta,1,1008,22,5
Wed,10,Malta,2,964,147,14
Wed,12,Malta,2,578,275,17
Wed,13,Malta,3,2979,906,19
Wed,14,Malta,2,4221,360,23
Wed,15,Malta,2,2915,343,21
Wed,16,Malta,1,2286,108,15
Wed,17,Malta,3,2994,421,22
Wed,18,Malta,3,2529,632,32
Wed,19,Malta,3,2348,675,30
Wed,20,Malta,3,3806,707,38
Wed,21,Malta,3,3733,1005,48
Wed,22,Malta,3,7416,2890,59
Wed,23,Malta,3,6382,2343,45
Thu,0,Malta,3,4405,906,31
Thu,1,Malta,3,2593,445,16
Thu,6,Malta,1,17,32,7
Thu,7,Malta,1,781,438,18
Thu,8,Malta,2,662,363,11
Thu,9,Malta,1,2109,131,7
Thu,10,Malta,2,2864,722,25
Thu,11,Malta,3,4061,215,11
Thu,12,Malta,2,443,517,34
Thu,13,Malta,2,2913,855,22
Thu,14,Malta,3,3287,665,29
Thu,15,Malta,3,6142,912,42
Thu,16,Malta,2,5835,814,32
Thu,17,Malta,2,2026,503,12
Thu,18,Malta,3,1456,813,27
Thu,19,Malta,4,4365,754,31
Thu,20,Malta,4,7991,2100,60
Thu,21,Malta,3,1060,514,26
Thu,22,Malta,2,2175,1040,39
Thu,23,Malta,3,5483,1486,47
Fri,0,Malta,3,3406,537,24
Fri,1,Malta,2,849,381,21
Fri,2,Malta,2,1034,350,9
Fri,3,Malta,1,30,160,6
Fri,4,Malta,1,653,118,4
Fri,5,Malta,1,23,65,9
Fri,6,Malta,1,665,324,5
Fri,7,Malta,1,1267,333,18
Fri,8,Malta,2,1096,859,32
Fri,9,Malta,2,1593,746,15
Fri,10,Malta,2,443,577,14
Fri,11,Malta,2,2278,674,24
Fri,12,Malta,3,479,79,8
Fri,13,Malta,2,1129,181,9
Fri,14,Malta,4,3410,578,35
Fri,15,Malta,4,6748,1013,39
Fri,16,Malta,2,4986,984,33
Fri,17,Malta,2,3059,769,24
Fri,18,Malta,4,4725,1085,56
Fri,19,Malta,2,1471,569,26
Fri,20,Malta,2,2250,682,24
Fri,21,Malta,2,360,318,19
Fri,22,Malta,2,851,285,8
Fri,23,Malta,3,2953,1250,30
Sat,0,Malta,3,3171,1360,30
Sat,1,Malta,1,1774,453,13
Sat,2,Malta,1,61,75,7
Sat,3,Malta,1,454,99,5
Sat,6,Malta,1,627,158,6
Sat,7,Malta,1,164,136,21
Sat,8,Malta,1,1153,1110,47
Sat,9,Malta,1,2060,985,31
Sat,10,Malta,2,3096,408,20
Sat,11,Malta,2,1,1,5
Sat,12,Malta,1,1138,685,20
Sat,13,Malta,2,3848,1480,48
Sat,14,Malta,4,14426,2027,66
Sat,15,Malta,4,7501,2099,61
Sat,16,Malta,3,9015,2339,70
Sat,17,Malta,4,6965,2222,80
Sat,18,Malta,4,4255,1402,36
Sat,19,Malta,4,1971,526,22
Sat,20,Malta,1,62,171,9
Sat,21,Malta,3,2086,122,15
Sat,22,Malta,3,3138,618,28
Sat,23,Malta,2,4250,1351,37
Sun,23,Martinique,1,509,146,5
Mon,0,Martinique,1,943,251,8
Mon,23,Martinique,1,451,172,6
Tue,0,Martinique,1,2009,494,6
Tue,1,Martinique,1,1944,359,6
Thu,12,Martinique,1,405,215,6
Thu,13,Martinique,1,933,294,6
Thu,14,Martinique,1,1698,446,6
Thu,15,Martinique,1,792,421,6
Thu,16,Martinique,1,297,197,4
Fri,1,Martinique,1,359,121,5
Fri,2,Martinique,1,1941,588,6
Fri,3,Martinique,1,327,132,3
Fri,8,Martinique,1,122,20,3
Fri,9,Martinique,1,1568,389,6
Fri,10,Martinique,1,1711,331,6
Fri,11,Martinique,1,766,207,4
Fri,12,Martinique,1,1006,299,6
Fri,13,Martinique,1,1281,401,6
Fri,14,Martinique,1,1552,392,6
Fri,15,Martinique,1,1707,446,6
Fri,16,Martinique,1,392,337,8
Fri,17,Martinique,1,1500,388,9
Fri,18,Martinique,1,7432,1581,6
Sat,11,Martinique,1,481,94,5
Sat,12,Martinique,1,1485,395,6
Sat,13,Martinique,1,1500,372,6
Sat,14,Martinique,1,740,460,7
Sat,16,Martinique,1,328,109,5
Sun,0,Mauritius,2,634,392,17
Sun,1,Mauritius,3,1,1,19
Sun,2,Mauritius,3,200,791,20
Sun,3,Mauritius,3,1302,1338,40
Sun,4,Mauritius,4,2533,1681,23
Sun,5,Mauritius,3,3205,1074,23
Sun,6,Mauritius,3,3770,320,31
Sun,7,Mauritius,5,8224,1728,57
Sun,8,Mauritius,4,4694,2193,76
Sun,9,Mauritius,4,9483,3349,79
Sun,10,Mauritius,4,8915,2957,70
Sun,11,Mauritius,5,13111,5200,119
Sun,12,Mauritius,5,9136,4061,72
Sun,13,Mauritius,6,7027,2260,61
Sun,14,Mauritius,5,17461,4978,108
Sun,15,Mauritius,5,19964,7774,122
Sun,16,Mauritius,5,15026,5412,103
Sun,17,Mauritius,5,13087,4214,83
Sun,18,Mauritius,5,10496,2578,56
Sun,19,Mauritius,2,11353,3048,56
Sun,20,Mauritius,6,14677,3782,97
Sun,21,Mauritius,6,14862,7291,156
Sun,22,Mauritius,6,15476,7151,151
Sun,23,Mauritius,2,6845,5385,77
Mon,0,Mauritius,2,1663,2650,35
Mon,1,Mauritius,2,2211,1661,16
Mon,2,Mauritius,1,1150,1533,14
Mon,4,Mauritius,1,46,71,5
Mon,5,Mauritius,1,2519,1026,26
Mon,6,Mauritius,3,4738,1249,33
Mon,7,Mauritius,2,2037,700,12
Mon,8,Mauritius,4,5845,1082,44
Mon,9,Mauritius,3,5173,1202,33
Mon,10,Mauritius,2,3160,1381,20
Mon,11,Mauritius,3,1551,1104,18
Mon,12,Mauritius,3,311,142,17
Mon,13,Mauritius,4,2207,246,30
Mon,14,Mauritius,4,3927,1074,38
Mon,15,Mauritius,4,6198,1588,36
Mon,16,Mauritius,5,3907,755,46
Mon,17,Mauritius,7,4445,2185,67
Mon,18,Mauritius,7,8914,4281,71
Mon,19,Mauritius,6,6453,3495,66
Mon,20,Mauritius,5,12710,4520,74
Mon,21,Mauritius,5,7773,2815,49
Mon,22,Mauritius,6,4031,1748,39
Mon,23,Mauritius,3,4880,1595,13
Tue,0,Mauritius,2,1076,1955,25
Tue,1,Mauritius,2,3057,1045,22
Tue,2,Mauritius,1,,,6
Tue,3,Mauritius,2,224,273,11
Tue,4,Mauritius,2,1145,390,15
Tue,5,Mauritius,1,5210,1290,25
Tue,6,Mauritius,3,9307,1940,57
Tue,7,Mauritius,5,7344,1400,49
Tue,8,Mauritius,4,11352,2377,75
Tue,9,Mauritius,5,8284,2532,62
Tue,10,Mauritius,6,13117,2305,90
Tue,11,Mauritius,5,7765,2265,57
Tue,12,Mauritius,5,8220,2242,66
Tue,13,Mauritius,4,11962,2327,76
Tue,14,Mauritius,5,11191,3087,70
Tue,15,Mauritius,4,10619,2396,68
Tue,16,Mauritius,3,9616,2145,61
Tue,17,Mauritius,6,15200,4106,110
Tue,18,Mauritius,8,12830,4050,90
Tue,19,Mauritius,9,12522,3630,104
Tue,20,Mauritius,6,15288,4281,97
Tue,21,Mauritius,9,8444,5232,82
Tue,22,Mauritius,7,3070,2011,38
Tue,23,Mauritius,3,2492,3023,35
Wed,0,Mauritius,3,1249,1283,24
Wed,1,Mauritius,2,3727,1604,37
Wed,2,Mauritius,2,1327,1613,29
Wed,3,Mauritius,2,2386,1438,15
Wed,4,Mauritius,3,2385,761,29
Wed,5,Mauritius,3,6457,1407,50
Wed,6,Mauritius,3,7363,2033,52
Wed,7,Mauritius,3,9267,2345,51
Wed,8,Mauritius,3,7345,2570,38
Wed,9,Mauritius,4,3820,1544,41
Wed,10,Mauritius,5,2193,755,32
Wed,11,Mauritius,5,5845,1397,49
Wed,12,Mauritius,4,3867,1681,36
Wed,13,Mauritius,5,9042,2090,55
Wed,14,Mauritius,5,4180,2343,53
Wed,15,Mauritius,3,4224,2123,42
Wed,16,Mauritius,3,4109,876,32
Wed,17,Mauritius,5,8917,1732,62
Wed,18,Mauritius,5,5474,3229,63
Wed,19,Mauritius,4,12480,4414,80
Wed,20,Mauritius,5,19636,5028,126
Wed,21,Mauritius,6,19428,5127,91
Wed,22,Mauritius,6,10682,4244,58
Wed,23,Mauritius,6,7222,2910,48
Thu,0,Mauritius,4,2541,1450,21
Thu,1,Mauritius,2,306,1185,12
Thu,2,Mauritius,2,973,580,11
Thu,3,Mauritius,1,,,6
Thu,4,Mauritius,3,984,1262,22
Thu,5,Mauritius,3,11456,2983,85
Thu,6,Mauritius,2,14675,3163,81
Thu,7,Mauritius,3,7009,1907,42
Thu,8,Mauritius,3,14352,1438,68
Thu,9,Mauritius,3,7761,1877,44
