Country,Day,Hour,Workers
Thailand,3,5,8.5192307692
Thailand,3,6,8.0769230769
Thailand,3,7,8.2307692308
Thailand,3,8,12.5576923077
Thailand,3,9,18.0769230769
Thailand,3,10,24.4230769231
Thailand,3,11,28.5769230769
Thailand,3,12,28.6538461538
Thailand,3,13,32.7307692308
Thailand,3,14,38.6730769231
Thailand,3,15,42.8269230769
Thailand,3,16,42.7115384615
Thailand,3,17,37.9807692308
Thailand,3,18,29.8461538462
Thailand,3,19,26.4423076923
Thailand,3,20,33.5384615385
Thailand,3,21,35.2692307692
Thailand,3,22,28.4230769231
Thailand,3,23,22.6538461538
Thailand,4,0,15.6730769231
Thailand,4,1,15.3461538462
Thailand,4,2,12.8076923077
Thailand,4,3,10.5384615385
Thailand,4,4,8.25
Thailand,4,5,7.5192307692
Thailand,4,6,7.8461538462
Thailand,4,7,9.0961538462
Thailand,4,8,15.4230769231
Thailand,4,9,19.5769230769
Thailand,4,10,25.0769230769
Thailand,4,11,29.0961538462
Thailand,4,12,30.8076923077
Thailand,4,13,31.6923076923
Thailand,4,14,36.6730769231
Thailand,4,15,38.1153846154
Thailand,4,16,40.2884615385
Thailand,4,17,38.0769230769
Thailand,4,18,28.8076923077
Thailand,4,19,23.4038461538
Thailand,4,20,31.4615384615
Thailand,4,21,34.75
Thailand,4,22,28.5
Thailand,4,23,20.4615384615
Thailand,5,0,15.7692307692
Thailand,5,1,13.5576923077
Thailand,5,2,11.5192307692
Thailand,5,3,10.2692307692
Thailand,5,4,8.8076923077
Thailand,5,5,6.9230769231
Thailand,5,6,6.9423076923
Thailand,5,7,8.2115384615
Thailand,5,8,12.7307692308
Thailand,5,9,17.7884615385
Thailand,5,10,22.8269230769
Thailand,5,11,29.8269230769
Thailand,5,12,30.5576923077
Thailand,5,13,33.0961538462
Thailand,5,14,37.3461538462
Thailand,5,15,40.6153846154
Thailand,5,16,40.25
Thailand,5,17,34.9423076923
Thailand,5,18,26.6153846154
Thailand,5,19,22.8846153846
Thailand,5,20,29.6346153846
Thailand,5,21,29.1153846154
Thailand,5,22,25.3461538462
Thailand,5,23,19.1346153846
Thailand,6,0,15.1538461538
Thailand,6,1,13.7692307692
Thailand,6,2,12.8653846154
Thailand,6,3,10.4807692308
Thailand,6,4,8.5769230769
Thailand,6,5,7.6153846154
Thailand,6,6,8.1538461538
Thailand,6,7,10.3076923077
Thailand,6,8,13.8269230769
Thailand,6,9,17.5961538462
Thailand,6,10,20.6923076923
Thailand,6,11,19.8076923077
Thailand,6,12,16.8269230769
Thailand,6,13,16.3653846154
Thailand,6,14,17.7692307692
Thailand,6,15,19.8076923077
Thailand,6,16,19.6923076923
Thailand,6,17,14.8846153846
Thailand,6,18,15.4423076923
Thailand,6,19,14.1538461538
Thailand,6,20,13.6923076923
Thailand,6,21,13.75
Thailand,6,22,11.7307692308
Thailand,6,23,10.4230769231
Tunisia,0,0,26.8269230769
Tunisia,0,1,18.6730769231
Tunisia,0,2,12.4423076923
Tunisia,0,3,11.4230769231
Tunisia,0,4,9.3076923077
Tunisia,0,5,8.0576923077
Tunisia,0,6,7.5769230769
Tunisia,0,7,7.7692307692
Tunisia,0,8,10.8846153846
Tunisia,0,9,15.4038461538
Tunisia,0,10,21.1153846154
Tunisia,0,11,24.8653846154
Tunisia,0,12,28.1538461538
Tunisia,0,13,32
Tunisia,0,14,35.2692307692
Tunisia,0,15,37.3269230769
Tunisia,0,16,36.2307692308
Tunisia,0,17,35.4423076923
Tunisia,0,18,35.3846153846
Tunisia,0,19,37.5576923077
Tunisia,0,20,39.7115384615
Tunisia,0,21,41.5576923077
Tunisia,0,22,43.5576923077
Tunisia,0,23,38.0576923077
Tunisia,1,0,26.5961538462
Tunisia,1,1,14.3653846154
Tunisia,1,2,8.7884615385
Tunisia,1,3,7.3653846154
Tunisia,1,4,4.8461538462
Tunisia,1,5,4.7307692308
Tunisia,1,6,5.2692307692
Tunisia,1,7,6.9423076923
Tunisia,1,8,9.3846153846
Tunisia,1,9,16.3461538462
Tunisia,1,10,20.8076923077
Tunisia,1,11,24.9615384615
Tunisia,1,12,25.0576923077
Tunisia,1,13,29.4807692308
Tunisia,1,14,32
Tunisia,1,15,35
Tunisia,1,16,37.8653846154
Tunisia,1,17,37.6923076923
Tunisia,1,18,35.1538461538
Tunisia,1,19,33.0961538462
Tunisia,1,20,35.1538461538
Tunisia,1,21,38.25
Tunisia,1,22,40.3653846154
Tunisia,1,23,33.6346153846
Tunisia,2,0,25.5
Tunisia,2,1,19.5384615385
Tunisia,2,2,14.2884615385
Tunisia,2,3,11.1346153846
Tunisia,2,4,9.1346153846
Tunisia,2,5,7.4230769231
Tunisia,2,6,8.2115384615
Tunisia,2,7,8.0384615385
Tunisia,2,8,10.6923076923
Tunisia,2,9,15.6346153846
Tunisia,2,10,21.5769230769
Tunisia,2,11,27.0384615385
Tunisia,2,12,27.6923076923
Tunisia,2,13,30.8076923077
Tunisia,2,14,36.3269230769
Tunisia,2,15,37.4230769231
Tunisia,2,16,41.2115384615
Tunisia,2,17,41.2884615385
Tunisia,2,18,38.4615384615
Tunisia,2,19,35.5
Tunisia,2,20,40.6730769231
Tunisia,2,21,45.1538461538
Tunisia,2,22,46.3846153846
Tunisia,2,23,41.6730769231
Tunisia,3,0,30.5576923077
Tunisia,3,1,20.6346153846
Tunisia,3,2,13.9230769231
Tunisia,3,3,9.6923076923
Tunisia,3,4,8.9807692308
Tunisia,3,5,8.4038461538
Tunisia,3,6,8.3846153846
Tunisia,3,7,9.8461538462
Tunisia,3,8,12.6730769231
Tunisia,3,9,18.4230769231
Tunisia,3,10,24.0769230769
Tunisia,3,11,29.0192307692
Tunisia,3,12,31.3076923077
Tunisia,3,13,32.5576923077
Tunisia,3,14,38.6923076923
Tunisia,3,15,40.3269230769
Tunisia,3,16,41.6153846154
Tunisia,3,17,44.5961538462
Tunisia,3,18,43.9038461538
Tunisia,3,19,40.7884615385
Tunisia,3,20,42.3653846154
Tunisia,3,21,46.3269230769
Tunisia,3,22,48.9423076923
Tunisia,3,23,42.1538461538
Tunisia,4,0,32.25
Tunisia,4,1,22.5576923077
Tunisia,4,2,13.7115384615
Tunisia,4,3,10.6923076923
Tunisia,4,4,9.0192307692
Tunisia,4,5,8.7307692308
Tunisia,4,6,9.9807692308
Tunisia,4,7,10.5576923077
Tunisia,4,8,12.7307692308
Tunisia,4,9,18.3076923077
Tunisia,4,10,25.7115384615
Tunisia,4,11,32.5192307692
Tunisia,4,12,34.0384615385
Tunisia,4,13,36.8269230769
Tunisia,4,14,41.6730769231
Tunisia,4,15,45
Tunisia,4,16,44.8653846154
Tunisia,4,17,44.3076923077
Tunisia,4,18,41.8461538462
Tunisia,4,19,41.8269230769
Tunisia,4,20,43.1538461538
Tunisia,4,21,45.2692307692
Tunisia,4,22,46.3076923077
Tunisia,4,23,43.8076923077
Tunisia,5,0,34.3461538462
Tunisia,5,1,23.5
Tunisia,5,2,18.0384615385
Tunisia,5,3,13.3653846154
Tunisia,5,4,10.0576923077
Tunisia,5,5,7.9423076923
Tunisia,5,6,7.8076923077
Tunisia,5,7,8.0192307692
Tunisia,5,8,11.9807692308
Tunisia,5,9,19.4423076923
Tunisia,5,10,26.5384615385
Tunisia,5,11,33.5192307692
Tunisia,5,12,31.8076923077
Tunisia,5,13,31.4230769231
Tunisia,5,14,32.8269230769
Tunisia,5,15,42.6923076923
Tunisia,5,16,46.0192307692
Tunisia,5,17,45.6923076923
Tunisia,5,18,40.5
Tunisia,5,19,39.0576923077
Tunisia,5,20,41.3076923077
Tunisia,5,21,45.9615384615
Tunisia,5,22,47.0192307692
Tunisia,5,23,41.8846153846
Tunisia,6,0,31.3076923077
Tunisia,6,1,24.9807692308
Tunisia,6,2,17.9807692308
Tunisia,6,3,13.5961538462
Tunisia,6,4,10.5192307692
Tunisia,6,5,8.4038461538
Tunisia,6,6,7.6538461538
Tunisia,6,7,8.75
Tunisia,6,8,11.0192307692
Tunisia,6,9,17.4038461538
Tunisia,6,10,23.8846153846
Tunisia,6,11,28.8461538462
Tunisia,6,12,30.3846153846
Tunisia,6,13,31.6923076923
Tunisia,6,14,35.5384615385
Tunisia,6,15,38.5
Tunisia,6,16,37.5192307692
Tunisia,6,17,36
Tunisia,6,18,33.8653846154
Tunisia,6,19,32.7115384615
Tunisia,6,20,34.8269230769
Tunisia,6,21,37.8076923077
Tunisia,6,22,38.5384615385
Tunisia,6,23,33.8461538462
Ukraine,0,0,327.9615384615
Ukraine,0,1,258.3461538462
Ukraine,0,2,197.9807692308
Ukraine,0,3,156.2692307692
Ukraine,0,4,136.4423076923
Ukraine,0,5,133.4615384615
Ukraine,0,6,143.8269230769
Ukraine,0,7,169.1153846154
Ukraine,0,8,221.7692307692
Ukraine,0,9,297.3461538462
Ukraine,0,10,391.2692307692
Ukraine,0,11,473.6730769231
Ukraine,0,12,532.5576923077
Ukraine,0,13,568.7307692308
Ukraine,0,14,590.4807692308
Ukraine,0,15,608.25
Ukraine,0,16,622.7692307692
Ukraine,0,17,617.8076923077
Ukraine,0,18,605.9807692308
Ukraine,0,19,610.0384615385
Ukraine,0,20,610.3461538462
Ukraine,0,21,615.8269230769
Ukraine,0,22,577.4807692308
Ukraine,0,23,471.2692307692
Ukraine,1,0,356.3269230769
Ukraine,1,1,262.3653846154
Ukraine,1,2,178.5576923077
Ukraine,1,3,141.0384615385
Ukraine,1,4,132.9615384615
Ukraine,1,5,147.6538461538
Ukraine,1,6,204.5192307692
Ukraine,1,7,337.5961538462
Ukraine,1,8,691.7307692308
Ukraine,1,9,1184.7692307692
Ukraine,1,10,1623.75
Ukraine,1,11,1885.1346153846
Ukraine,1,12,2025.3653846154
Ukraine,1,13,2147.7307692308
Ukraine,1,14,2266.7115384615
Ukraine,1,15,2335.5961538462
Ukraine,1,16,2302.9807692308
Ukraine,1,17,2071.1346153846
Ukraine,1,18,1765.7692307692
Ukraine,1,19,1522.3461538462
Ukraine,1,20,1344.3076923077
Ukraine,1,21,1213.0192307692
Ukraine,1,22,1070.0961538462
Ukraine,1,23,857.8076923077
Ukraine,2,0,631.3269230769
Ukraine,2,1,450.6153846154
Ukraine,2,2,323.6923076923
Ukraine,2,3,240.7692307692
Ukraine,2,4,201.3846153846
Ukraine,2,5,212.5
Ukraine,2,6,268.4807692308
Ukraine,2,7,419.7692307692
Ukraine,2,8,817.2307692308
Ukraine,2,9,1342.7692307692
Ukraine,2,10,1778.5576923077
Ukraine,2,11,2072.6538461538
Ukraine,2,12,2193.1730769231
Ukraine,2,13,2302.4807692308
Ukraine,2,14,2419.6153846154
Ukraine,2,15,2499.6923076923
Ukraine,2,16,2427.6538461538
Ukraine,2,17,2172.4615384615
Ukraine,2,18,1805.6730769231
Ukraine,2,19,1537.6346153846
Ukraine,2,20,1379.6923076923
Ukraine,2,21,1275.2692307692
Ukraine,2,22,1125.8846153846
Ukraine,2,23,919.4230769231
Ukraine,3,0,682.1346153846
Ukraine,3,1,489.1730769231
Ukraine,3,2,357.2692307692
Ukraine,3,3,264.3269230769
Ukraine,3,4,218.3269230769
Ukraine,3,5,218.5384615385
Ukraine,3,6,265.2307692308
Ukraine,3,7,412.4615384615
Ukraine,3,8,805.9807692308
Ukraine,3,9,1334.7884615385
Ukraine,3,10,1776.5192307692
Ukraine,3,11,2059.0769230769
Ukraine,3,12,2217.5961538462
Ukraine,3,13,2350.5576923077
Ukraine,3,14,2462.3461538462
Ukraine,3,15,2544.25
Ukraine,3,16,2484.0961538462
Ukraine,3,17,2211.1346153846
Ukraine,3,18,1841.5384615385
Ukraine,3,19,1566.75
Ukraine,3,20,1403.5576923077
Ukraine,3,21,1293.25
Ukraine,3,22,1146.3461538462
Ukraine,3,23,942.1923076923
Ukraine,4,0,704.5384615385
Ukraine,4,1,505.5769230769
Ukraine,4,2,363.3461538462
Ukraine,4,3,254.25
Ukraine,4,4,207.5961538462
Ukraine,4,5,211.0384615385
Ukraine,4,6,260.5769230769
Ukraine,4,7,414.3653846154
Ukraine,4,8,809.7307692308
Ukraine,4,9,1346.7115384615
Ukraine,4,10,1791.2115384615
Ukraine,4,11,2086.4615384615
Ukraine,4,12,2217.4615384615
Ukraine,4,13,2344.9230769231
Ukraine,4,14,2497.3653846154
Ukraine,4,15,2551.1153846154
Ukraine,4,16,2463.1730769231
Ukraine,4,17,2162.8653846154
Ukraine,4,18,1800.6538461538
Ukraine,4,19,1512.7115384615
Ukraine,4,20,1373.6730769231
Ukraine,4,21,1261.9230769231
Ukraine,4,22,1109.6153846154
Ukraine,4,23,900.2115384615
Ukraine,5,0,674.4038461538
Ukraine,5,1,490.4615384615
Ukraine,5,2,346.1923076923
Ukraine,5,3,257.9423076923
Ukraine,5,4,216.6538461538
Ukraine,5,5,212.5
Ukraine,5,6,261.0576923077
Ukraine,5,7,406.6346153846
Ukraine,5,8,789.3076923077
Ukraine,5,9,1289.6730769231
Ukraine,5,10,1710.6923076923
Ukraine,5,11,1980.8076923077
Ukraine,5,12,2098.3846153846
Ukraine,5,13,2215.7307692308
Ukraine,5,14,2309.8846153846
Ukraine,5,15,2339
Ukraine,5,16,2235.8269230769
Ukraine,5,17,1940.0384615385
Ukraine,5,18,1565.6923076923
Ukraine,5,19,1293.1730769231
Ukraine,5,20,1129.1346153846
Ukraine,5,21,990.6730769231
Ukraine,5,22,852.7115384615
Ukraine,5,23,690.6923076923
Ukraine,6,0,533
Ukraine,6,1,398.7884615385
Ukraine,6,2,285.0384615385
Ukraine,6,3,202.5769230769
Ukraine,6,4,168.8846153846
Ukraine,6,5,156.3461538462
Ukraine,6,6,170.8846153846
Ukraine,6,7,200.1346153846
Ukraine,6,8,267.5576923077
Ukraine,6,9,378.6923076923
Ukraine,6,10,481.9230769231
Ukraine,6,11,567.4615384615
Ukraine,6,12,626.1730769231
Ukraine,6,13,652.7115384615
Ukraine,6,14,673.0192307692
Ukraine,6,15,678.1923076923
Ukraine,6,16,666.1153846154
Ukraine,6,17,629.3461538462
Ukraine,6,18,598.5961538462
Ukraine,6,19,558.8846153846
Ukraine,6,20,544.1538461538
Ukraine,6,21,514.2884615385
Ukraine,6,22,468.6923076923
Ukraine,6,23,403.7115384615
United Arab Emirates,0,0,16.7692307692
United Arab Emirates,0,1,14.3846153846
United Arab Emirates,0,2,11.6153846154
United Arab Emirates,0,3,11.0384615385
United Arab Emirates,0,4,12.1538461538
United Arab Emirates,0,5,12.5961538462
United Arab Emirates,0,6,14.8076923077
United Arab Emirates,0,7,16.1153846154
United Arab Emirates,0,8,17.7115384615
United Arab Emirates,0,9,21.7884615385
United Arab Emirates,0,10,27.5769230769
United Arab Emirates,0,11,29.8076923077
United Arab Emirates,0,12,30.2307692308
United Arab Emirates,0,13,26.6346153846
United Arab Emirates,0,14,27.0769230769
United Arab Emirates,0,15,30.1730769231
United Arab Emirates,0,16,31.5769230769
United Arab Emirates,0,17,32.6346153846
United Arab Emirates,0,18,31.8653846154
United Arab Emirates,0,19,34.9615384615
United Arab Emirates,0,20,37
United Arab Emirates,0,21,38.0192307692
United Arab Emirates,0,22,38.2115384615
United Arab Emirates,0,23,31.8461538462
United Arab Emirates,1,0,22.0384615385
United Arab Emirates,1,1,15.25
United Arab Emirates,1,2,12.1923076923
United Arab Emirates,1,3,10.7307692308
United Arab Emirates,1,4,9.0961538462
United Arab Emirates,1,5,11.6153846154
United Arab Emirates,1,6,13.1538461538
United Arab Emirates,1,7,15.8076923077
United Arab Emirates,1,8,20.0961538462
United Arab Emirates,1,9,23.5192307692
United Arab Emirates,1,10,28.6538461538
United Arab Emirates,1,11,32.25
United Arab Emirates,1,12,32.0769230769
United Arab Emirates,1,13,31.7307692308
United Arab Emirates,1,14,33.6346153846
United Arab Emirates,1,15,34.4615384615
United Arab Emirates,1,16,34.8269230769
United Arab Emirates,1,17,33.25
United Arab Emirates,1,18,30.8076923077
United Arab Emirates,1,19,34.9615384615
United Arab Emirates,1,20,37.6923076923
United Arab Emirates,1,21,37.7115384615
United Arab Emirates,1,22,34.3269230769
United Arab Emirates,1,23,27.5576923077
United Arab Emirates,2,0,20.9615384615
United Arab Emirates,2,1,17.2115384615
United Arab Emirates,2,2,14.2692307692
United Arab Emirates,2,3,14.5
United Arab Emirates,2,4,13.6153846154
United Arab Emirates,2,5,14.1346153846
United Arab Emirates,2,6,14.9423076923
United Arab Emirates,2,7,16.8461538462
United Arab Emirates,2,8,21.6923076923
United Arab Emirates,2,9,27.9423076923
United Arab Emirates,2,10,33.0961538462
United Arab Emirates,2,11,34.7884615385
United Arab Emirates,2,12,37.4423076923
United Arab Emirates,2,13,35.6538461538
United Arab Emirates,2,14,39.0576923077
United Arab Emirates,2,15,41.4423076923
United Arab Emirates,2,16,41.8846153846
United Arab Emirates,2,17,38.8269230769
United Arab Emirates,2,18,34.4230769231
United Arab Emirates,2,19,38.6538461538
United Arab Emirates,2,20,40.1346153846
United Arab Emirates,2,21,38.5769230769
United Arab Emirates,2,22,34.2307692308
United Arab Emirates,2,23,31.1923076923
United Arab Emirates,3,0,22.0384615385
United Arab Emirates,3,1,17.1153846154
United Arab Emirates,3,2,17.0576923077
United Arab Emirates,3,3,13.7692307692
United Arab Emirates,3,4,13.1538461538
United Arab Emirates,3,5,14.1346153846
United Arab Emirates,3,6,16.7692307692
United Arab Emirates,3,7,19.1730769231
United Arab Emirates,3,8,23.0961538462
United Arab Emirates,3,9,27.8461538462
United Arab Emirates,3,10,33.8653846154
United Arab Emirates,3,11,35.7115384615
United Arab Emirates,3,12,37.0769230769
United Arab Emirates,3,13,38.5
United Arab Emirates,3,14,37.9038461538
United Arab Emirates,3,15,40.1346153846
United Arab Emirates,3,16,40.4230769231
United Arab Emirates,3,17,39.6923076923
United Arab Emirates,3,18,35.8076923077
United Arab Emirates,3,19,39.6730769231
United Arab Emirates,3,20,38.3461538462
United Arab Emirates,3,21,39.6923076923
United Arab Emirates,3,22,36.6923076923
United Arab Emirates,3,23,30.5961538462
United Arab Emirates,4,0,21.5576923077
United Arab Emirates,4,1,18.0961538462
United Arab Emirates,4,2,16.5769230769
United Arab Emirates,4,3,13
United Arab Emirates,4,4,13.2307692308
United Arab Emirates,4,5,13.9615384615
United Arab Emirates,4,6,15.9807692308
United Arab Emirates,4,7,18.0384615385
United Arab Emirates,4,8,21.2692307692
United Arab Emirates,4,9,29.6153846154
United Arab Emirates,4,10,35.1538461538
United Arab Emirates,4,11,40.6923076923
United Arab Emirates,4,12,38.9615384615
United Arab Emirates,4,13,38.5961538462
United Arab Emirates,4,14,42.0192307692
United Arab Emirates,4,15,41.5576923077
United Arab Emirates,4,16,43.3653846154
United Arab Emirates,4,17,41.7115384615
United Arab Emirates,4,18,35.8846153846
United Arab Emirates,4,19,37.25
United Arab Emirates,4,20,38.3846153846
United Arab Emirates,4,21,35.1730769231
United Arab Emirates,4,22,35.5961538462
United Arab Emirates,4,23,30.8269230769
United Arab Emirates,5,0,25.7884615385
United Arab Emirates,5,1,20.6346153846
United Arab Emirates,5,2,18.8461538462
United Arab Emirates,5,3,15.2115384615
United Arab Emirates,5,4,13.6538461538
United Arab Emirates,5,5,14.0384615385
United Arab Emirates,5,6,17.0576923077
United Arab Emirates,5,7,26.0384615385
United Arab Emirates,5,8,23.9807692308
United Arab Emirates,5,9,29.3653846154
United Arab Emirates,5,10,33.8461538462
United Arab Emirates,5,11,34.25
United Arab Emirates,5,12,32.9038461538
United Arab Emirates,5,13,35.1923076923
United Arab Emirates,5,14,39
United Arab Emirates,5,15,42.6923076923
United Arab Emirates,5,16,41.5192307692
United Arab Emirates,5,17,40.8076923077
United Arab Emirates,5,18,38.3461538462
United Arab Emirates,5,19,37.8846153846
United Arab Emirates,5,20,35.7692307692
United Arab Emirates,5,21,34.1730769231
United Arab Emirates,5,22,31.6346153846
United Arab Emirates,5,23,29.4807692308
United Arab Emirates,6,0,23.4423076923
United Arab Emirates,6,1,18.5961538462
United Arab Emirates,6,2,16.7115384615
United Arab Emirates,6,3,14.9807692308
United Arab Emirates,6,4,13.4615384615
United Arab Emirates,6,5,13.9230769231
United Arab Emirates,6,6,15.5961538462
United Arab Emirates,6,7,18.25
United Arab Emirates,6,8,20.7884615385
United Arab Emirates,6,9,28.7884615385
United Arab Emirates,6,10,31.5
United Arab Emirates,6,11,32.7692307692
United Arab Emirates,6,12,31.1538461538
United Arab Emirates,6,13,30.1538461538
United Arab Emirates,6,14,33.2115384615
United Arab Emirates,6,15,34.7115384615
United Arab Emirates,6,16,36.7307692308
United Arab Emirates,6,17,37.0961538462
United Arab Emirates,6,18,34.4423076923
United Arab Emirates,6,19,35.25
United Arab Emirates,6,20,34.2115384615
United Arab Emirates,6,21,35.4615384615
United Arab Emirates,6,22,32.1346153846
United Arab Emirates,6,23,25.8653846154
United Kingdom,0,0,63.3269230769
United Kingdom,0,1,50.5384615385
United Kingdom,0,2,42.3653846154
United Kingdom,0,3,37.3846153846
United Kingdom,0,4,33.0192307692
United Kingdom,0,5,30.9038461538
United Kingdom,0,6,34.6153846154
United Kingdom,0,7,42.3461538462
United Kingdom,0,8,59.1346153846
United Kingdom,0,9,76.25
United Kingdom,0,10,96.9615384615
United Kingdom,0,11,119.4807692308
United Kingdom,0,12,133.3653846154
United Kingdom,0,13,138.9615384615
United Kingdom,0,14,143.5192307692
United Kingdom,0,15,145.6923076923
United Kingdom,0,16,143.5961538462
United Kingdom,0,17,142.8269230769
United Kingdom,0,18,144.7307692308
United Kingdom,0,19,141.1538461538
United Kingdom,0,20,138.4807692308
United Kingdom,0,21,137.8076923077
United Kingdom,0,22,128.9423076923
United Kingdom,0,23,88.9038461538
United Kingdom,1,0,55.3461538462
United Kingdom,1,1,38.8461538462
United Kingdom,1,2,40.5192307692
United Kingdom,1,3,36.5384615385
United Kingdom,1,4,37.5769230769
United Kingdom,1,5,44.1153846154
United Kingdom,1,6,57.0576923077
United Kingdom,1,7,81.5576923077
United Kingdom,1,8,137.3269230769
United Kingdom,1,9,192.4615384615
United Kingdom,1,10,224.5384615385
United Kingdom,1,11,240.1538461538
United Kingdom,1,12,241.3076923077
United Kingdom,1,13,244.2115384615
United Kingdom,1,14,245.9423076923
United Kingdom,1,15,248
United Kingdom,1,16,238.1346153846
United Kingdom,1,17,227.7884615385
United Kingdom,1,18,198.4423076923
United Kingdom,1,19,184.2692307692
United Kingdom,1,20,168.4423076923
United Kingdom,1,21,149.2692307692
United Kingdom,1,22,126.2692307692
United Kingdom,1,23,101.2692307692
United Kingdom,2,0,77.0769230769
United Kingdom,2,1,56.4038461538
United Kingdom,2,2,54.4807692308
United Kingdom,2,3,46.9807692308
United Kingdom,2,4,45.0192307692
United Kingdom,2,5,50.9038461538
United Kingdom,2,6,69.3269230769
United Kingdom,2,7,95.1346153846
United Kingdom,2,8,148.25
United Kingdom,2,9,205.5384615385
United Kingdom,2,10,241.9423076923
United Kingdom,2,11,250.2307692308
United Kingdom,2,12,254.7692307692
United Kingdom,2,13,262.4615384615
United Kingdom,2,14,274.1730769231
United Kingdom,2,15,284.6538461538
United Kingdom,2,16,265.5961538462
United Kingdom,2,17,249.3461538462
United Kingdom,2,18,226.4423076923
United Kingdom,2,19,213.5384615385
United Kingdom,2,20,192.0769230769
United Kingdom,2,21,171.1923076923
United Kingdom,2,22,141.7884615385
United Kingdom,2,23,113.9038461538
United Kingdom,3,0,85.8846153846
United Kingdom,3,1,64.8269230769
United Kingdom,3,2,58.4423076923
United Kingdom,3,3,51.9423076923
United Kingdom,3,4,50.6346153846
United Kingdom,3,5,55.9038461538
United Kingdom,3,6,69.0961538462
United Kingdom,3,7,96.4230769231
United Kingdom,3,8,149.3846153846
United Kingdom,3,9,197.1346153846
United Kingdom,3,10,230
United Kingdom,3,11,249.6346153846
United Kingdom,3,12,259.7307692308
United Kingdom,3,13,267.1346153846
United Kingdom,3,14,273.5192307692
United Kingdom,3,15,278.2692307692
United Kingdom,3,16,261.7115384615
United Kingdom,3,17,239.9423076923
United Kingdom,3,18,223.0576923077
United Kingdom,3,19,209.4230769231
United Kingdom,3,20,188.8653846154
United Kingdom,3,21,175.7115384615
United Kingdom,3,22,147.3269230769
United Kingdom,3,23,115.1346153846
United Kingdom,4,0,88.3269230769
United Kingdom,4,1,61.1730769231
United Kingdom,4,2,56.7115384615
United Kingdom,4,3,48.5384615385
United Kingdom,4,4,46.6730769231
United Kingdom,4,5,54.4230769231
United Kingdom,4,6,68.5
United Kingdom,4,7,94.4615384615
United Kingdom,4,8,148.5192307692
United Kingdom,4,9,207.3461538462
United Kingdom,4,10,244.1923076923
United Kingdom,4,11,263.8846153846
